Title,Description
"Jr. Software Developer - Lewis Center, OH 43035 - Indeed.com","Position/Title:   Junior Software Developer Job Location:   Lewis Center, OH 43035 Job Status:  Salary, exempt Job Type:   Full-time Department:   IT Reports To:  IT Manager Air Waves LLC is an eCommerce apparel company located in Lewis Center. With over 30 years of industry experience, Air Waves has cemented itself as one of the most dependable and trusted sources for on-demand print and fulfillment. The C# Software Developer at Air Waves will: · Research, design, and implement solutions to solve business needs · Maintain and enhance systems currently in place · Produce code that is efficient and scalable Required Education:   Bachelor's degree in a related field preferred Required Experience:  · 1 - 2 years of relevant experience with a bachelor's degree in a related field, or · 3-5 years of relevant experience Required Skills:  · Proficient in C# · Proficient in SQL Server · Proficient in JavaScript (jQuery a plus) · experience working with REST and SOAP APIs · HTML/CSS · Visual Studio Desired Skills:  · SAP Business One · Agile methodologies · Test-driven development (TDD) BENEFITS:  Medical Insurance Dental Insurance Vision Insurance Life Insurance 401k Match up to 5% PTO after 90 days Paid vacation after 90 days Fitness Reimbursement Program Flexible Spending Account Employee discounts Job Type:   Full-time Pay:   $60,000 - $65,000 per year Job Type: Full-time Job Type: Full-time Pay: $60,000.00 - $65,000.00 per year Benefits: 401(k) matching Dental insurance Health insurance Paid time off Vision insurance Schedule: 8 hour shift Monday to Friday Ability to commute/relocate: Lewis Center, OH 43035: Reliably commute or planning to relocate before starting work (Preferred) Education: Bachelor's (Preferred) Experience: REST: 1 year (Preferred) Java: 1 year (Preferred) Work Location: One location"
"Junior Software Developer - Java/Python - Dayton, OH - Indeed.com","Evoke Technologies is currently seeking multiple entry level software developers. You will be assisting our delivery team in enhancing and supporting current client or internal projects. All of the work that will be performed will be performed under the supervision and guidance of a Senior Developer. We are looking for developers with 1-2 years of experience using Java or Python.
 Must have excellent organizational skills, attention to detail, and the ability to prioritize in a changing environment 
Must have excellent interpersonal skills through different forms of communication and be able to follow up accordingly 
Proficiency in Microsoft Word, Excel, and Outlook required 
Ability to learn new software systems 
Strong verbal and written communication skills 
Ability to work independent and as part of a team 
Exposure to object oriented programming 
Basic understanding of Agile Methodology"
Front-End Software Developer - Remote - Indeed.com,"Are you interested in developing creative solutions to complex problems? Do you enjoy working with new and exciting frameworks and approaches? Tiber Creek Consulting, Inc. is looking for talented software developers to telework in support of our cybersecurity platform. In this position, you will work on an Agile team in a DevSecOps environment. You will work primarily on front-end user interfaces, with opportunities to grow your role based on interests and experience. 
We offer generous medical, dental, short- and long-term disability insurance benefits, flexible spending, 401(k), ample vacation/leave time, and training/skills building opportunities. 
 
 Apply To:  https://tibercreek.com/careers/apply/ 
 
Education:  Associate's or Bachelor's degree in relevant field preferred but not required. 
 
Experience:  2+ years professional experience in computer programming or similar preferred but not required. 
 
Clearance:  Ability to obtain a federal government clearance is required. 
 
Related Experience Should Include: 
Basic knowledge of HTML and CSS. 
Solid understanding of JavaScript, including ES6+ features. 
Experience with React is a plus. 
Experience working with TypeScript is a plus. 
User interface and/or user experience design experience is a plus. 
 
Job Duties: 
Migrate existing app to a cohesive, modern, single-page JavaScript application. 
Work with designers and other developers to plan implementation of new features. 
Develop reusable user interface components and integrate them into app views. 
Write unit tests for new and modified code. 
Perform code reviews for other developers. 
 
Physical Demands and Work Environment: 
Usual office working conditions and standard office equipment. 
Required to sit for long periods of time using a personal computer. 
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of this position. 
 
Minimum Qualifiers: 
Unable to work with 3rd party candidates or agencies. 
Must reside within the US."
"Software Engineer, Backend - Slack (Senior and Staff) - Remote - Indeed.com","To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
 Job Category
 Products and Technology
 Job Details
 This is a general job posting. We are hiring at all levels. 
 
 
Slack is looking for Backend Engineers to build features, design and implement API methods, and improve the performance and reliability of our systems as we rapidly scale our product and organization.We have backend engineers in almost every team across Slack, and in that role, you'll be making some of the most significant decisions for the team
 
.
 We build our app using reliable tools that our team knows and trusts, including PHP/Hack, Java, MySQL, and Linux. Expertise in these areas is a huge plus, but having familiarity with other common web languages (such as Python or Ruby) and other relational databases are fine substitutes. We're a collaborative team who genuinely enjoys working together with a cross-functional team of product managers, designers, frontend, iOS, Android, automation, and quality engineers to make Slack a better product. We are looking for engineers that understand that simplicity and reliability are aspects of a system to be carefully calculated with every decision made.
 What you will be doing
 You'll brainstorm with Product Managers, Designers and Frontend Engineers to conceptualize and build new features for our large (and growing!) user base.
 You'll produce high-quality results by leading or contributing heavily to large cross-functional projects that have a significant impact on the business.
 You'll actively own features or systems and define their long-term health, while also improving the health of surrounding systems.
 You'll assist our skilled support team and operations team in triaging and resolving production issues.
 You'll mentor other engineers and deeply review code.
 You'll improve engineering standards, tooling, and processes
 What you should have
 You've been building web applications professionally for 1-15+ years.
 You have experience with functional or imperative programming languages - e.g., PHP, Python, Ruby, Go, C, or Java.
 You can lead technical architecture discussions and help drive technical decisions within your team.
 You write understandable, testable code with an eye towards maintainability.
 You are a strong communicator. Explaining complex technical concepts to designers, support, and other engineers is no problem for you.
 You possess strong computer science fundamentals: data structures, algorithms, programming languages, distributed systems, and information retrieval.
 You have a bachelor's degree in Computer Science, Engineering or related field, or equivalent training, fellowship, or work experience. 
 
 For Colorado-based roles: Minimum annual salary of  $82,000-$230,000.  You may also be entitled to receive  bonus, restricted stock units, and benefits.
 
 
 LI-Y
 Accommodations
 If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form .
 Posting Statement
 At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.
 Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .
 Salesforce welcomes all.
 Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.
 As a federal contractor, Salesforce is required to verify that all US-based employees are fully vaccinated against COVID-19. If you receive an offer and are unable to get vaccinated for religious or medical reasons, you may request a reasonable accommodation."
Front End Developer - Remote - Indeed.com,"Date: 12/2021 FrontEnd Developer Nova Creative is seeking an experienced frontend developer to join our team. An ideal candidate will have a passion for creating solutions for our clients in an agency setting that is a fast-paced and fun environment. Experience working with a professional team, of various skill levels and expertise, is necessary to the success of this role. Qualifications:  3-5 years of professional experience building websites Strong knowledge of HTML, CSS and Javascript (and applicable browser support) Experience with WordPress and e-commerce platforms Understanding of the limitations and possibilities on the web Experience testing products using various methods Preform accessible and inclusive practices within your code Self-motivated with a desire to grow as a professional Ability to communicate openly and effectively Proven time management skills in an agency-type environment Basic understanding of SEO best practices and implementation Experience with cloud-based hosting services Knowledge with React a plus Knowledge working with designer-to-developer handoff software, like Zeplin, a plus Responsibilities:  Create clean, semantic code Act as a subject matter expert for the web team and occasionally for our clients Communicate with internal stakeholders to understand client and project needs Work closely with designers to translate designs to code Ensure completed projects meet and exceed project and client goals Test and revise code for device and browser compliance Maintain and manage current and past client projects Track time on a project basis Job Type: Full Time Salary: $46 per hour starting Benefits:  Job Type: Full-time Pay: From $32.00 per hour Benefits: 401(k) 401(k) matching Dental insurance Health insurance Life insurance Paid time off Vision insurance Schedule: Monday to Friday Education: Bachelor's (Preferred) Experience: JavaScript: 2 years (Required) Angular: 1 year (Required) Work Location: Remote"
Full Stack Developer I - Tennessee - Indeed.com,"Company:  FedEx Services 
 Job Title:  Full Stack Developer I 
 Job Requisition Number:  RC451850 
 Category:  Information Technology 
 Pay Type:  Exempt 
 Locations: 
Collierville, Tennessee 38017 
United States 
 
Remote, Tennessee 38120 
United States 
 
 Compensation:  Monthly Salary $4422.16 - $7664.79 
The estimate displayed represents the typical salary range or starting rate of candidates hired in Colorado. Factors that may be used to determine your actual salary may include your specific skills, your remote work location (for remote postings), how many years of experience you have, and comparison to other employees already in this role. 
Job Summary:
 
 
The successful candidate will design, code, test, debug, document, maintain, and modify Java code in the Sales IT organization. This position will also have the opportunity to do the same in our Salesforce environment using Apex/Lightning code. 
 
 Duties/Responsibilities: 
Develops software in the native Java language using our current DevSecOps pipeline. 
 
Works with vendors to ensure maintenance of existing software. 
 
Participates in code reviews. 
 
Works with Product Owner to define user stories. 
 
Abilities/Knowledge/Skills Considered a Plus: 
 
Java 
 
SQL 
 
Node JS, Angular 
 
Git 
 
Maven and Gradle build frameworks 
 
Eclipse 
 
Scaled Agile Framework 
 
Salesforce 
 
Experience in Micro services development using spring boot and deployment in Pivotal Cloud Foundry (PCF) 
 
Domicile:  This position will be domiciled in Collierville, TN or remote. 
 
 Remote Work:  The ability to work remotely within the United States may be available based on business need. 
 
 Minimum Qualifications: 
 
Bachelor's Degree/equivalent in computer science, engineering, or information systems and/or equivalent formal training or work experience. A related advanced degree may offset the related experience requirements. 
 
 Application Criteria: To be considered, please upload a copy of your current resume to include beginning and ending dates for each employer/position and answer job screening questionnaire by close of business (5:00 PM CST) on Wednesday, December 15, 2021. 
 
 
 
 Employee Benefits: Medical, dental, and vision insurance; paid Life and AD&D insurance; tuition reimbursement; paid sick leave; paid parental leave, paid vacation, and additional paid time off; geographic pay ranges; 401K with Company match and incentive bonus potential; sales incentive compensation for selling roles. 
FedEx. Where now meets next. 
Our vision is to be the earth's most engaged advocates of connected commerce where open borders, new markets and fair, sustainable practices are the norm for the billions of personal supply chains being managed every day in our always on, mobile-first world. We stand for ease, access and opportunity. We lead purposeful innovation, champion entrepreneurs, advocate free trade and empower humans and their place in the era of autonomy and AI. We fight for our customers, a more sustainable planet and an ethical playing field. 
FedEx inspires its more than 570,000 team members to remain focused on safety, the highest ethical and professional standards and the needs of their customers and communities. FedEx is committed to connecting people and possibilities around the world responsibly and resourcefully, with a goal to achieve carbon-neutral operations by 2040. 
FedEx has been recognized on many different lists both for business success and for being a great employer: 
Fortune ""World’s Most Admired Companies"" – 2021 
Forbes ""Best Employers for Diversity"" - 2021 
LinkedIn ""Top 100 Companies"" - 2021 
TIME ""100 Most Influential Companies"" - 2021 
World HRD Congress ""Best Gender Equality Workplace"" – 2021 
InsiderPro ComputerWorld ""Best Places to Work for IT"" – 2021 
FedEx Services is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, genetics disability, or protected Veteran status. 
FedEx Services does not discriminate against qualified individuals with disabilities in regard to job application procedures, hiring, and other terms and conditions of employment. Further, FedEx Services is prepared to make reasonable accommodations for the known physical or mental limitations of an otherwise qualified applicant or employee to enable the applicant or employee to be considered for the desired position, to perform the essential functions of the position in question, or to enjoy equal benefits and privileges of employment as are enjoyed by other similarly situated employees without disabilities, unless the accommodation will impose an undue hardship. If a reasonable accommodation is needed, please contact recruitmentsupport@fedex.com."
Maya Software Developer (Remote) - California - Indeed.com,"Job Requisition ID #
 21WD52728
 Position Overview
 
The Autodesk Maya team is looking for a software developer to join the DSP (Developer Support Program) service, focused on advising and addressing priority issues for our top enterprise Game and Film studios. Be part of the team that collaborates with these studios to help them create the games that you love to play and the films that you love to watch. 
 
 This is an opportunity to work with top production studios to advance tools and solutions. You will work on a wide variety of product areas and technologies while developing customer-facing features and API enhancements, as well as troubleshooting and resolving production-blocking issues. Leverage and advance your industry knowledge and software development. Provide advice, design features, make fixes, and interface with top studios – all in a day’s work.
 
 
 Responsibilities
 Collaborate with top studios on Maya to understand their existing pipelines, and solution requirements to improve efficiency or functionality of those pipelines
 Work with other developers, user experience designers, QAs, and product owners to identify, troubleshoot, design, and develop Maya product fixes and enhancements
 Develop high quality code, write functional tests, and collaborate on technical designs 
 
 Minimum Qualifications
 Minimum 3-5 years of relevant software development experience using C++
 Solid knowledge of Maya, as a developer and/or content creator
 Strong interpersonal skills, ability to work well in a cross-functional team
 Strong technical troubleshooting skills
 Understanding of spoken and written English 
 
 Preferred Qualifications
 General knowledge of 3D, modeling, animation and rendering applications
 Experience with scripting languages, such as Python
 Experience with OpenGL and/or DirectX
 Experience contributing to open source software
 At Autodesk, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. Autodesk is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider for employment all qualified applicants regardless of criminal histories, consistent with applicable law.
 Are you an existing contractor or consultant with Autodesk? Please search for open jobs and apply internally (not on this external site). If you have any questions or require support, contact  Autodesk Careers  ."
"Software Developer - Texas City, TX - Indeed.com","Company description Pepcoding Education Pvt. Ltd. was started in December 2017 by Mr. Sumeet Malik. We have always aimed at aiding and nurturing students and developing their technical skills to achieve our vision and wish to see them become smart enough to be coveted by the best IT firms such as Microsoft, Apple, Google, Facebook, Oracle and Amazon across India and the globe. With the combined efforts and guidance from our team, we hope to see our students ushering in the next wave of start-ups with the belief that our students have enough raw talent to one day build companies like Google and Microsoft. Job description Required Technical and Professional Expertise Good at Data Structure and Algorithm using any programming language Experience with consuming Web Services and RESTful Web Services (like JSON, SOAP XML etc.) Thorough understanding of HTML5 , XML, CSS, JavaScript expertise along with experience in Dojo/JQuery Solid understanding of object oriented design, programming languages and databases is a must Exposure to unix platforms Solid Understanding of software engineering skills Strong analytical and debugging skills Good communication and teaming skills Part-time hours: 30 per week Job Types: Full-time, Part-time, Temporary, Internship Salary: $15,000.00 - $20,000.00 per month Benefits: Flexible schedule Health insurance Life insurance Paid time off Parental leave Schedule: Day shift Monday to Friday Supplemental Pay: Bonus pay COVID-19 considerations: Na Work Remotely: Yes"
Unity Developer - Remote - Indeed.com,"Responsibilities Work on Unity3D based game and simulation projects. Develop for VR, AR, desktop and mobile platforms. Design and develop high performance software for gaming, simulation and visualization that delights users. Understand requirements through regular interaction with concerned stakeholders including counterparts in US and other offices. Ensure thorough quality testing and documentation of the software developed before deployment into Production. Constantly innovate to improve the solutions offered by the team. Qualifications 1+ years of experience in Unity3D development is preferred but not required. Talented entry level candidates with strong background in Computer Science are encouraged to apply. 2+ Experience in at least two of these areas is preferred but not required: game development, 3d graphics and visualization, simulation, e-learning. Good knowledge in 3d game development, physics and animation in Unity. Relevant experience in working with cross-cultural teams across multiple locations. Very good interpersonal, analytical, problem-solving and written & verbal communication skills Minimum BS degree in computer science is required. MS or PhD degree is a plus. Job Type: Full-time Pay: Up to $4,500.00 per month Benefits: Dental insurance Health insurance Paid time off Vision insurance Schedule: Monday to Friday Education: Bachelor's (Preferred) Experience: Unity: 1 year (Preferred) Work Location: Remote"
"Web Developer/Programmer - San Clemente, CA 92673 - Indeed.com","Are you an experienced programmer or web developer? We are looking for someone who can apply new features that we want to add to our website. 
 
What we want to happen: 
 
We want to keep a closer eye on our clients, especially with their diet, and help them stay committed. We think it is critical, especially to those who are new or just trying out going to the gym. We want our clients to feel engaged, especially with the lifestyle that they are trying to embrace. 
 
Nowadays, reaching them through the internet is much more convenient and feels more personal. For us to do that, we need you to add these features to our website: 
 
 Log-in feature for our members, which will have the following interface:
 Schedule of coaches 
 Workout routine for the day 
 Advised calorie intake/diet plans 
 Billings for membership 
 A server for us to input changes in the member’s workout routine, calorie intake and billings. 
 Provide and maintain security of the website. 
 
 We would love to discuss more during the interview. 
 
Requirements and Qualifications: 
 
 Profound knowledge in JavaScript, CSS, HTML, PHP and other relevant web design coding languages. 
 Experience in programming and web design is ideal but not required. 
 It would be great if you can provide current or past projects (portfolio) but not required. 
 Knows how to communicate well and can do video calls. 
 Can work with minimal supervision. 
 Has the initiative to make suggestions. 
 Close attention to details. 
 
 Tasks and Responsibilities: 
 
 Overall management of the website. 
 Communicate the progress of the project (weekly progress) and problems should they arise. 
 Maintain the order and overall security of the website. 
 Coordinate with other members, especially with the design committee. 
 
 Are you ready to work with us? If you are ready to take on the challenge and earn $10,000 upon completion of the project, then fill out this form: https://forms.gle/okCVVmNfnmy7eTBF8 
 
We will also offer a retainer’s fee to maintain the website."
"SQL Developer — Oracle PL - Dallas, TX - Indeed.com","At  Intellibus , we are a team of passionate software engineers who love to solve hard problems efficiently. We are currently seeking an Oracle PL/SQL Developer with a minimum of 5 years experience in development using Oracle PL/SQL. As an Oracle PL/SQL Developer, you will be a key member of the Database development team and you are responsible for providing overall database support with concentration in database programming. The Senior Developer contributes to the development and maintenance of our core business applications. This position assists in documenting the technical scope and design for new development and enhancements; designs and develops code; and ensures quality and integrity of software. Responsibilities The PL/SQL Developer will be responsible to properly maintain source code sets and necessary technical documentation, and assist the DBA's in overall database maintenance. In this role, you'll leverage your knowledge of Oracle database development and be instrumental in the successful implementation of our browser-based, enterprise software product. Programming in Oracle PL/SQL and Toad Debugging and troubleshooting of PL/SQL code Writing Oracle packages, procedures, and functions Work efficiently to resolve production development issues Maintain proficiency in a variety of computer programming languages, such as SQL, PL/SQL, Unix shell scripting, in order to successfully complete the tasks of the role. In depth knowledge of relational database systems, specifically Oracle Strong understanding of Oracle Optimizer, and how optimizer influences in controlling execution plans Requirements Develop, design, test and implement complex database programs using Oracle and third party tools. Experience with Oracle Version 10g, 11g, 12c Strong experience with oracle functions, procedures, triggers, packages & performance tuning. Ensure that database programs are in compliance with V3 standards. Hands on development using Oracle PL/SQL. Performance tune SQL, application programs and instances. Evaluation of new and upcoming technologies. Providing technical assistance, problem resolution and troubleshooting support. Develop, design, test and implement complex database programs using Oracle and third party tools. Experience with Oracle Version 10g, 11g, 12c Strong experience with oracle functions, procedures, triggers, packages & performance tuning. Ensure that database programs are in compliance with V3 standards. Hands on development using Oracle PL/SQL. Performance tune SQL, application programs and instances. Evaluation of new and upcoming technologies. Providing technical assistance, problem resolution and troubleshooting support. Oracle Apex 4.2 or above should be an added advantage Soft skills Good interpersonal skills Strong verbal and written communication skills with an ability to translate technical concepts as appropriate to the level of the audience. Good analytical ability Good attitude, able to understand client requirements and coordinate with the team Self-motivated to solve problems Good to have - Understanding on unix shell scripts, Autosys jobs Job Types: Full-time, Contract Pay: $50.00 - $75.00 per hour Schedule: Monday to Friday Experience: SQL: 5 years (Preferred) Oracle Database: 5 years (Preferred) UNIX: 5 years (Preferred) Work Location: One location"
"Junior Software Engineer - El Segundo, CA - Indeed.com","You’re looking to do something ground-breaking and we have an opportunity that will transform your career. At DIRECTV, we’ve launched a new company – and now we’re offering the chance to join our visionary team and help us grow from the ground up. As part of our Technology team, you’ll play a key role in driving innovation forward and connecting the world through cutting-edge tech and revolutionary entertainment experiences. Ready to make your mark? Let’s take entertainment to the next level.
 Technical skills we value:
 Software development experience with Swift, Java, Javascript (including Node and React), Golang, C/C++, Python
 Comfort with scripting languages (shell, groovy, perl, etc.) 
 A systems-oriented approach to problem solving and design 
 Your responsibilities will involve: 
 Working with REST, SOAP, and GraphQL web services 
 Advancing the Mobile, Tablet and OTT STB applications on iOS/tvOS, Android, AndroidTV, Roku, FireTV, and Web-based platforms 
 Interacting with data using Structured Query Language (SQL), relational and non-relational / document database technologies 
 Integrating components using networking protocols, cloud container orchestration using kubernetes, and creating observability with metrics and performance visualization 
 To rock a job in the DIRECTV Technology Team, you should be prepared to: 
 Comprehend and communicate technical problems both in writing and verbally 
 Demonstrate initiative and ability to thrive in a team environment 
 Solve complex problems and have an “everything has a solution” mentality 
 DIRECTV’s Technology Team is a fully remote team, so the ability to engage with your team virtually through video chats, instant messaging, etc. is key to your success. 
 This is a remote position that can be located anywhere in the United States. #LI-Remote 
 
 Job Posting: Dec 6, 2021, 1:52:42 PM 
Schedule: Full-time 
Job Level: Associate/First Level Manager"
"Software Developer - Tallahassee, FL 32301 - Indeed.com","Automated Health Systems, a dynamic and entrepreneurial healthcare company, has a Software Developer position available in  Tallahassee, FL . 
As a part of the  Start-up IT Team,  you will be responsible for providing technical solutions for a state-wide customer engagement center and CRM System Services which will assist with Children’s Medicaid, CHIP, and Medikids Programs. Our primary mission is to develop software solutions that assist individuals and families gain access to health care providers and services. Bachelor’s Degree in related field and/or equivalent experience/training required. 
 JOB REQUIREMENTS
 Qualifications for this position include: 
 
 Bachelor’s Degree in Computer Science or equivalent experience and mastery in the field (1+ years working professionally as a software engineer preferred). 
 Proficiency in C#, .NET, and SQL required. 
 Working knowledge of JavaScript (Angular or similar framework) and HTML highly desired. (We also work with CSS, Web API, data file exchanges, JSON, Azure Cloud, and more.) 
 Good work ethics. You will look to gain experience as well as help others be successful. 
 Passionate about building software. You keep up with current trends and practices in web-based software development. 
 Experience building projects from start to finish. 
 
 
In addition to comprehensive and ongoing training, we offer full-time employees a suite of benefits, including health insurance, and dental and vision insurances. 
 
AHS is an Equal Opportunity Employer. 
 
Please visit our website for more information:  www.automated-health.com 
 
“The Enlightened Choice in Health Service Management”"
Python Software Engineering Teaching Assistant (Part-Time) - Remote - Indeed.com,"As a Python Software Engineering Teaching Assistant, you will be instrumental in teaching and guiding students through their learning experience. You will be expected to work closely with individuals and teams to review, critique, and help with project work. The Teaching Assistant will also ensure that students understand what they should be working on, accomplishing their project goals, and are understanding concepts taught in the curriculum. The Teaching Assistant will guide project work and be proactive in assisting students.
 Essential Duties & Responsibilities:
 Collaborate with your leader on curriculum content and instruction
 May be asked to deliver and facilitate course content
 Lead in-class exercises, project time, and participate in lecture discussions
 Work with individual students on projects to ensure quality and that the correct principles are being learned and applied
 Participate in regular student reviews and critiques
 Inspire students to move through the challenges of learning a new skill set.
 Work alongside the other instructional staff to best meet the needs and learning styles of students
 Work with Assistant Instructors and Instructors to provide students with meaningful and prompt feedback on their progress
 Job Skills:
 Is a proactive communicator, strives to be articulate in their speech towards students
 Proficient in basic computer skills
 Proficient in program-specific languages and technologies
 Able to learn on the fly
 Work Experience:
 This is entry-level position
 Education:
 Self-taught developer, Bootcamp graduate, or equivalent degree
 Other:
 Remote work
 Access information using a computer.
 Effectively communicate, both up and down the management chain.
 Effectively cope with stressful situations
 Strong mental acuity
 Regular, dependable attendance and punctuality are essential functions of this job.
 Other essential functions and marginal job functions are subject to modification.
 If you require a reasonable accommodation to complete our application process, please contact our Human Resources Department at  Careers@strategiced.com."
Software Developer - Remote - Indeed.com,"Job Title:  Software Developer 
Reports to:  Director, Software Development - Clariti 
Location:  Remote 
About Us 
HST Pathways is on a mission to transform healthcare with innovative software technology that enables surgery centers to provide more cost-efficient patient care and better outcomes. Our suite of solutions spans the entire case lifecycle, including scheduling, care coordination, clinical documentation, and revenue cycle. Backed by Bain Capital, we are the fastest growing ASC software company and serve over 1,100 surgery centers, but we’re just getting started and have plans to 10X the value we offer. However, our big ambitions are only as strong as the team behind them, which is why we’re looking to build our team with the best. 
Responsibilities: 
 The software developer is responsible for all aspects of the software development lifecycle. This includes, but is not limited to, planning new products, interpreting requirements, creating specifications, programming, testing, documentation, and supporting applications and APIs. The developer is expected to be able to identify and solve complex problems, deliver high quality features, on time, and be able to independently manage projects from start to finish. 
You will be working on the Clariti product. This is a suite of software solutions that offer patient cost estimation, insurance verification, and price transparency tools. 
Primary job duties and responsibilities include the following: 
Gather business requirements and develop working software, on time 
Develop new features and support/maintain existing functionality and programs 
Produce supporting documentation and diagrams as appropriate 
Identify and triage bug reports 
Act as a technical project manager for implementing new interfaces, including those based on HL7, FHIR, and other vendor APIs 
Support the application services, support, and implementation teams on tier 3 escalations 
Participate in discovery, grooming, and prioritization sessions 
Consult with key stakeholders, including customers, to understand and clarify requirements, document, and/or offer alternative solutions where appropriate 
Quality assurance activities such as writing and executing test plans 
Qualifications 
Bachelor’s degree in computer science, information systems, or related field recommended. 
1-5 years related work experience 
Experience in object-oriented programming and design patterns, SQL/relational model, and front end technologies 
Experience with Cache ObjectScript and Intersystems Cache/Ensemble/IRIS recommended 
Experience with agile software development and related tools such as Jira and Git 
Experience in the healthcare IT industry, such as prior work with HL7 and/or X12 is preferred 
Exceptional communication skills for both internal and external communications 
Able to manage many ongoing activities and tasks in a fast-paced environment 
Schedule: 09:00am – 5:30pm EST 
Team Culture 
We go beyond the expected.  We strive to be the difference in everything we do and look for ways to innovate and deliver beyond expectations. 
We thrive through collaboration.  We invest in our team and take pride in the success of others.
 We strive to make a positive impact.  We are passionate our work and leverage our collective creativity and industriousness to make big things happen 
We sharpen and share our expertise.  We aspire to learn, grow, and share knowledge. 
We love the journey.  We never lose sight of the fact that we’re contributing to building a new model of healthcare delivery. 
Benefits 
Health benefits paid for employee 
Unlimited vacation policy 
401K with matching up to 2% of salary 
Professional development funding (courses, workshops, books)
 Hybrid office model. Offices in Lafayette (CA), Irvine (CA), Nashville (TN), Baldwinsville, NY and
 Guilford, CT. 
Awesome teammates! 
All HST Pathways employees are expected to display unquestionable integrity in every aspect of work and dealing with others. Respect for diversity and inclusion of all individuals is imperative to our business success and required. 
 
 n9cas9mDHx"
"Software Developer - UAV Cockpit - San Diego, CA - Indeed.com","General Atomics Aeronautical Systems, Inc. (GA-ASI), an affiliate of General Atomics, is a world leader in proven, reliable remotely piloted aircraft and tactical reconnaissance radars, as well as advanced high-resolution surveillance systems. 
 
We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply. 
 
We have an exciting opportunity for a Software Developer to join GA-ASI: directly supporting our Claw Payload Software team, based in Poway, CA.
 
 
 DUTIES AND RESPONSIBILITIES:
 Windows application development for sensor management software throughout the software life-cycle.
 Software Developer programming duties shall include implementing high end user interfaces to control sensors (e.g. EO/IR, radar) and exploit their data for ISR (Intelligence, Surveillance, and Reconnaissance) related programs. 
Writing and executing automated tests, analyzing and reporting test results, integrating automated sensor simulation, and developing test tools. 
Candidate should possess strong conceptual understanding of software, development concepts, theory, and operations.
 Should have a solid background in object oriented design and development.
 Will assist in all areas of software development including gathering requirements, designing, coding, testing, fixing, deploying and documenting.
 
 Job Qualifications: 
Typically requires a bachelors degree in computer science, information systems or related discipline. May substitute equivalent experience in lieu of education. 
Knowledge of developing in Object Oriented Design (OOD) and Development is preferred. 
Knowledge of working in any of the following technologies is preferred; C#, WPF, UI, and IP protocols. 
Ability to obtain and maintain a DoD Security Clearance is required."
