Title,Description
"Front-end Developer - Overland Park, KS 66212 - Indeed.com","About NeuAnalytics 
 
NeuAnalytics has been transforming the way enterprises interact with their suppliers since 2006, when it was founded at Ryan Neuweg’s kitchen table. As a credit and collection industry veteran focused on serving The Fortune 500, Ryan saw an opportunity to bring the ideas and concepts that only the largest creditors were attempting to execute to a much broader audience. Today, our SaaS-based platform offers over 40 modular options and is common to see in large-scale servicing environments. 
Responsibilities:
 Collaboration with our product team to improve the look and usability of our software. 
 Implementing UI/UX designs in a web-based platform. 
 Building CSS, HTML and other components from the design created by UI/UX designer. 
 Ability to clearly communicate research and design ideas to internal teams and key stakeholders. 
 Identify and troubleshoot UX problems (e.g., responsiveness). 
 Adhere to style standards on fonts, colors, and images. 
 Conduct layout adjustments based on user feedback. 
 
 
Requirements: 
 
 Bachelor’s in Design, Computer Science, Engineering, or related field. Or equivalent of 1 to 3 years work experience as a front-end developer or similar role 
 HTML5 
 CSS3(flexbox, grid) 
 JavaScript 
 Bootstrap 
 Experience using Chrome Dev Tools 
 Page-speed optimization 
 Experience troubleshooting cross browser compatibility 
 Experience with CSS preprocessors such as SASS 
 Proficiency using Git version control 
 Experience with ReactJS 
 Experience with design software such as Adobe XD and Photoshop is a plus 
 Experience with Storybook JS is a plus 
 Knowledge of Accessibility WCAG is a plus 
 High energy, proactive, and an approachable personality who enjoys solving diverse problems 
 Ability to positively interact with all members of the development team 
 Self-starter capable of working on small teams in a fast-paced environment 
 Strong oral and written communication skills 
 
 
The NeuAnalytics Family 
 
We have an amazing culture and work environment that anyone would want to be a part of. We encourage a culture of positivity. We thrive on continuous feedback and do whatever it takes to help our team and customers be successful. You will grow as an individual, professionally, and be able to see and feel the impact you are making to the growth of NeuAnalytics every day. 
 
 
Pay, Perks & Such: 
 
At NeuAnalytics, we love to celebrate our diverse group of hardworking employees and it shows. We pride ourselves on our collaborative culture that is pervasive throughout every step of a NeuAnalytics employee’s journey. Starting with our interviews and continuing through Daily Standup sessions, collaboration is at the heart of working at NeuAnalytics. 
We offer a full slate of benefits including competitive salaries, world-class health benefits, paid time off, remote flexibility and numerous other benefits to improve company culture/morale. We also offer some not-so-standard, extra-fun benefits, including learning & development programs to improve your skills, foosball table, ping pong table, and of course, fully stocked fridges and free coffee. 
Take the chance to contribute to an upbeat, fully engaged culture that is addicted to winning. We value diversity and believe forming teams in which everyone can be their authentic self is key to our success. We encourage people from underrepresented backgrounds and different industries to apply. Come join us and find out what the best work of your career could look like here at NeuAnalytics. 
 
 
EOE/AA/M/F/D/V 
 
 
We conduct drug, credit, and background screenings on all employees. 
 
 
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States on a full-time basis and to complete the required employment eligibility verification form upon hire."
"Front End Developer - Fort Collins, CO 80528 - Indeed.com","Crafting marketing leadership – one client team at a time 
 
At Refactored, we believe in marketing’s ability to drive business results and organizational change. We also believe that a marketing agency can be a powerful accelerator for building and supporting effective internal marketing teams. By helping our clients mature their approach to marketing, they elevate their practice to a leadership position within their organization. We aim to solve today’s challenges while providing strategies and solutions that build greater capability, improve marketing’s performance, and ensure our work together has a lasting positive impact on their business. 
We have the capability to deliver a broad range of marketing services to most any B2B company. We provide everything from branding and content to digital marketing and website development. However, we prefer to focus on clients who fit a specific profile, are interested in purchasing integrated solutions, and are seeking a longer-term and more impactful partnership. Today, every one of our staff members plays an active and important role in the life of our clients — each delivering their unique contribution to the success of business-critical initiatives. We serve clients by working in close partnership with their executives and SMEs. Clients trust our advice and vision, and we are the strategic center for digital programs that demand creative thinking, integrated problem solving, and ownership. If you want to take a leadership role in the development of new business opportunities to help us create innovative marketing solutions that drive bottom line results — then you’ve found your new home. 
Ready to build something great? 
 
What feels just as good as building a web project that you know is awesome? Seeing that project produce amazing results and a happy client. 
Front End Developer 
We are looking for a talented Front-End Developer to join our team in Northern Colorado to help us serve a growing list of clients. 
 
In this role, you will be working collaboratively with our technology and strategy teams to develop solutions for a full range of digital projects and marketing programs with an emphasis on quality and results for our clients. 
The ideal candidate is a lifelong learner, has an eye for detail, and understands how to write reusable and efficient code following industry best practices. 
Responsibilities 
 
Develop creative, functional, maintainable, and performance-driven web applications, websites, and components. 
 Write high-quality, re-usable code following industry best practices. 
 Contribute to project-based work as well as our internal library of reusable components. 
 Investigate and resolve bugs or deficiencies in project codebase. 
 Provide development estimates for enhancement requests. 
 Complete other duties as assigned. 
 
 
Competencies 
 
In order to flourish in this roll, you will need the following: 
 
 2-4 years commercial experience as a Front-end Engineer 
 Strong JavaScript skills 
 React experience, including knowledge and experience in dealing with state management 
 Strong HTML and CSS (SCSS) Skills 
 Good knowledge of responsive web design 
 Experience with Git or other source control systems 
 Excellent people skills, very client focused 
 Understanding of CI/CD processes 
 A creative and persistent problem-solving approach 
 
 Ideal candidate would also have: 
 
 Some server-side language skills 
 Experience with Static Site Generators (Gatsby, Nextjs, etc) 
 Experience with Azure, AWS, Netlify would be a great advantage 
 Experience with Node 
 Experience with GraphQL 
 Experience developing sites that utilize a Headless CMS (e.g. Contenful, DatoCMS, Sanity.io, Storyblock, Kontent, etc.) 
 Experience developing sites in traditional CMS a plus (Kentico, Wordress, Sitefinity, Drupal, etc). 
 
 
Why come work for us? 
 
It’s amazing when you work for a company that focuses on the success of its clients  and   its employees simultaneously. Our clients are well matched with our culture so that we can focus on delivering quality work within a framework of mutual respect, appropriate and available budgets for the tasks at hand, and a joint understanding of how effective marketing programs should be initiated. For you, this means you’ll be a trusted advisor in the life of our clients, have strategic control over how programs develop and execute, and you’ll be a part of delivering high-impact solutions for our clients. Personally, we’ll provide you a working environment that’s flexible, enjoyable, and professionally rewarding. 
We're a recognized, award-winning agency and have been recognized with 24 Awards in the last 3-years. 
 
2019 Transform Awards - Best Rebrand of a Digital Property 
 2019 ITSMA Marketing Excellence Awards – Finalist: ABM Pilot Program 
 2019 B2 Awards from ANA - Search Advertising and Web Presence 
 2019 Silver Stevie Award - Marketing Solution for Sales & Customer Service 
 2018 Gold Key Awards from BMA Colorado - Best of Show for SEO, Website $150K+, ABM Program 
 
 
We offer— 
 
A competitive salary and paid training 
 Opportunities for professional growth through training, conferences, and continued education 
 Generous vacation time 
 Collaboration with passionate, seasoned professionals 
 A casual, comfortable working environment 
 An easy commute to our office in Windsor, Colorado 
 Monthly team lunches 
 Health, dental, vision and short/long term disability insurance 
 401k with 3% contribution to help you plan for your future 
 
 
Please note, this is not a remote position. Once our offices are re-open from the COVID-19 pandemic closure, this will be a full-time, in person role in our Ft. Collins, CO office. The salary range for this position is between $75,000 and $95,000 and is based on years of experience in a similar role and education."
"Front End/Web/UI Developer - Fort Lauderdale, FL 33306 - Indeed.com","We are looking for a qualified Front-end developer to join our IT team. You will be responsible for building the ‘client-side’ of our web applications. You should be able to translate our company and customer needs into functional and appealing interactive applications. If you’re interested in creating a user-friendly environment by writing code and moving forward in your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious about new digital technologies and aspires to combine usability with visual design. Ultimately, you should be able to create a functional and attractive digital environment for our company, ensuring great user experience. Responsibilities Use markup languages like HTML to create user-friendly web pages Maintain and improve website Optimize applications for maximum speed Design mobile-based features Collaborate with back-end developers and web designers to improve usability Get feedback from, and build solutions for, users and customers Write functional requirement documents and guides Create quality mockups and prototypes Help back-end developers with coding and troubleshooting Ensure high quality graphic standards and brand consistency Stay up-to-date on emerging technologies Skills Proven work experience as a Front-end developer Hands on experience with markup languages Experience with JavaScript, CSS and jQuery Familiarity with browser testing and debugging In-depth understanding of the entire web development process (design, development and deployment) Understanding of layout aesthetics Knowledge of SEO principles Familiarity with software like Adobe Suite, Photoshop and content management systems An ability to perform well in a fast-paced environment Excellent analytical and multitasking skills BSc degree in Computer Science or relevant field Job Type: Full-time Pay: $50,000.00 - $80,000.00 per year Schedule: 8 hour shift Monday to Friday Supplemental Pay: Bonus pay Education: Bachelor's (Preferred) Experience: Front-end development: 1 year (Preferred) Website developing: 1 year (Preferred) Work Location: One location"
Front End Developer - Remote - Indeed.com,"We are looking to hire an experienced Front End Developer. Responsibilities: Proficiency in HTML, CSS and latest JavaScript frameworks Understanding of key website design principles and SEO principles Ability to user-friendly pages that are to our design specs Ability to test and debug CSS/javascript on pages Analytical and detail-oriented Excellent verbal and written communication skills Advanced problem-solving skills Experience and work in cross-platform web design is a plus Experience in web and app development environment Requirements : Must have long term experience working on HTML Must have English Communication skills Job Types: Full-time, Contract Pay: $500.00 - $1,000.00 per month Benefits: Professional development assistance Schedule: 8 hour shift Work Location: Remote"
"Front End Developer - Saint Paul, MN 55103 - Indeed.com","Job Duties and Responsibilities- the Front End Developer will be successful by fulfilling the following job responsibilities and values. 1. Develop front-end functionally for our web applications and mobile applications. o Write code that utilizes internal and external API. o Effectively collaborate with other front-end and back-end developers. o Design (or collaborate on design) UI as needed. o Execute code builds to production environments. o Create and update code libraries. o Collaborate with Operations, Sales, and Marketing teams. 2. Provide testing, documentation, training, and support for software products. o Create and implement ‘user level’ and admin level training as applicable. o Document coding and scripting per company standards. 3. Perform upgrades to make software and systems more efficient and secure. o Collaborate with department managers to better learn the outcome they desire. o Tweak code to create better user experiences and easier to use applications. o Continuously learn new techniques and code advancement to better applications. 4. Fix bugs in existing code. o Debug and correct faulty lines of codes weekly. o Test code periodically to ensure it produces desired results. 5. Resolve user-submitted problems and questions regarding software applications. o Use 5 Why’s and other root analysis tools to get to ‘actual problem’ o Redesign application to better fit overall issue. o Work with users to help them better understand the application or tool. 6. Perform other work as assigned. Direct oversight of:  None. Qualification and Skill Requirements:  Prior Experience : This position requires 3 - 5 years in software development. Knowledge Requirements To be effective, this position requires specific knowledge programming language Javascript. Requires broad knowledge in HTML, CSS, JSON and other applicable front end technologies. Basic PHP knowledge. Knowledge can be acquired through formal education resulting in a  Bachelor's Degree or experience equivalent. Licenses and Certifications- None Certifications or required class attendance. Ongoing education that will enhance programming, problem-solving, communication skills. Education regarding the general understanding of how our business operates. Technical Skills Strong working knowledge of “vanilla” Javascript (ES5), HTML, CSS and JSON Strong/fair working knowledge of at least one modern Javascript Framework (React preferred). Solid experience optimizing for accessibility, performance and SEO Strong cross-browser/cross-platform user interface compatibility development experience Proficient understanding of code versioning tools, such as Git Demonstrable ability to discover and fix errors in code Optimization tuning and troubleshooting skills Demonstrated analytical and critical thinking abilities Excellent verbal and written communication skills Detail-oriented, excellent concentration ability and organizational skills. Ability to multitask, prioritize, and manage time efficiently Work Demands  This position will require work hours beyond the normal workday based on the demands of specific efforts underway. PHYSICAL DEMANDS:  This position requires: · Occasional  (up to 1-2 hours per day) bending, pushing, pulling, walking, climbing stairs, reaching, lifting and grasping. This is done will shadowing work processes. Continuous  (8 or more hours per day) sitting, talking, and repetitive motion, hand/wrist movement (keyboarding) Sensory requirements:   Good eyesight, normal hearing, ability to speak clearly and to be understood in the English language. WORKING CONDITIONS:  Indoors, air conditioned Moving and lifting objects, sometimes 50 lbs. (infrequently) Work Schedule This position usually works for eight (8) hours during the period of 7:00 am to 7:00 pm. However, hours of work are flexible and will fluctuate based on the needs of the business and the customers. The job may require a maximum of 5-10 hours of work beyond the normal work schedule depending on work demands. The work hours can vary depending on customer requirements. Crystal D Core Values “We do what we say we’ll do” Understands how to speak truthfully. Can admit mistakes and then fix them. Is consistently at work and on time; Ensures work responsibilities are covered when absent; Arrives at meetings and appointments on time. Is able to explain the reasoning behind his/her actions. Accepts responsibility for own actions; Balances team and individual responsibilities; Exhibits objectivity and openness to others' views; Gives and welcomes feedback; Contributes to building a positive team spirit; Puts success of team above own interests; Is able to be reliable, dependable and trustworthy to customers. Understands how to play to win with moral soundness. Can keep commitments; willingly works extra hours when necessary to reach goals; Completes tasks on time or notifies appropriate person with an alternate plan. Has the ability to follow the letter and the spirit of the law and understands the difference; “We have an unyielding persistence to improve”  Can demonstrate an understanding of continuous improvement. Knows what it means to be “expert” at his/her work. Is able to demonstrate accuracy and thoroughness; looking for ways to improve and promote quality; Applies feedback to improve performance; Monitors own work to ensure quality. Knows what it means to “sweat the details”. Can produce written work that is concise and to the point; with the use of proper etiquette whether for technical writing, grammar, e-mails, or office/client correspondence. Possesses original thinking and creativity; Can generate suggestions for improving work; Can develop innovative approaches and ideas; Knows how to monitor his/her own work and challenge him/herself to improve. Knows how to provide products and service that will WOW a customer. Can use intuition and reasoning to understand data completely. Grasps the situation. “Gets to the root”. Is able to identify and resolves problems in a timely manner; Gathers and analyzes information skillfully; Develops alternative solutions; Works well in group problem solving situations; Uses reason even when dealing with emotional topics. Knows to avoid waste not just eliminate it. Knows the leadership of exceeding expectations. “We treat people the way we want to be treated”  Understands the principle embedded in the “Golden Rule”. Has the ability to instill positive attitudes, behaviors and confidence in co-workers by communicating caring, compassion, dignity, respect, and a sincere belief that they will succeed, and a readiness to help them to do so. Can approach others in a tactful and courteous manner; Reacts well under pressure; Treats others with respect and consideration regardless of their status or position; Understands actively listening and can attentively extract content and intention from verbal messages. Comprehending the messages in the feedback received from internal and external customers. Can focus on solving conflict, not blaming; Maintains confidentiality; Listens to others without interrupting; Keeps emotions under control; Remains open to others' ideas and tries new things. Is able to speak clearly and persuasively in positive or negative situations; Listens and gets clarification; Responds well to questions; Demonstrates group presentation skills; Participates in meetings. Can balances team and individual responsibilities; Exhibits objectivity and openness to others' views; Gives and welcomes feedback; Contributes to building a positive team spirit; Puts success of team above own interests; Able to build morale and group commitments to goals and objectives; Supports everyone's efforts to succeed; Recognizes accomplishments of other team members. Can relate well to others by building rapport in the department and the organization. Is patient with fellow associates and other departments within the organization. “We are dedicated to the ongoing viability of the company.”  Understands and personalizes the organization’s purpose, vision and values; understands and supports department goals; and is willing to contribute extra effort as needed. Upholds organizational values in his/her work life. Has the ability to follow –through with requests from supervisor or customer. Is able meet both customer and business requirements, even when faced with obstacles or delays. Is willing to endure and persevere through times of testing and challenge, in the hope that positive results will occur. Is willing to work to the best of his\her ability. Is willing to maximize his\her efforts to assure the company will be profitable. Can work in the best interest of the company. Understands the importance of being a good steward of company resources. “We have the burning desire to achieve in all we do.”  Understands what it means to never give up Can always pursue a positive solution Knows the difference between having pride and taking pride in his/her work. Has and maintains awareness of style, impact, strengths and development needs; being self sufficient and motivated to take action to grow and develop. Knows what it means to approach a challenge with “no box” in mind. Knows how to always move forward. Understands the importance of always doing your best. Job Type: Full-time Pay: $60,000.00 - $70,000.00 per year Benefits: 401(k) 401(k) matching Dental insurance Employee assistance program Employee discount Flexible spending account Health insurance Health savings account Life insurance Paid time off Tuition reimbursement Schedule: 8 hour shift Day shift Monday to Friday Supplemental Pay: Bonus pay Education: Bachelor's (Preferred) Experience: JavaScript: 2 years (Required) Angular: 2 years (Preferred) Work Location: One location"
Front End Developer - Remote - Indeed.com,"The successful candidate will be responsible for the design and implementation of web pages using HTML, CSS and Javascript. We are looking for someone with a wealth of experience in designing user interfaces, making sure these pages are accessible to all users and integrating them with the server-side processing. The Front End Developer also develops reusable code and templates, working closely with the software engineering team to ensure these meet all performance requirements and can be easily integrated into the final product. Responsibilities: React.js, Angular.js, Node.js, HTML5, CSS3, SASS, Gulp. Job Type: Full-time Pay: $64,370.00 - $163,016.00 per year Benefits: 401(k) Dental insurance Health insurance Paid time off Schedule: Monday to Friday Education: Bachelor's (Preferred) Experience: Front-end development: 5 years (Required) CSS: 1 year (Preferred) Angular: 5 years (Required) Work Location: Remote"
"Web Developer / HTML - New York, NY - Indeed.com","Location:  New York City, NY 
 Job Summary:
 Build applications using HTML, CSS, and JavaScript. 
 
 Craft beautiful cross-browser and cross-device compatible pages. 
 
 Rapidly evolve our presentation layer standards and practices. 
 
 Innovate new testing and implementation approaches for our presentation layer. 
 
 Create prototypes future user interfaces and gain feedback from customers. 
 
 Requirements:
  Has exceptional HTML, CSS and JavaScript skills. 
 
 Has developed interactive applications with modular, reusable JavaScript. 
 
 Desire to work at a fast-paced and high-growth tech company. 
 
 Bachelor's Degree in a technical discipline or equivalent experience. 
 
 Collaborates well in fast-paced and interdisciplinary environments. 
 
 Has outstanding verbal and written communications skills and the ability to listen, articulate positions, and advocate for users."
"Shopify Frontend Developer(100% remote, flexible work hours, infinite PTO!) - Remote - Indeed.com","Here you have the opportunity to lead innovative projects on modern technology as a  Shopify Frontend Developer . Grow and learn from other world class engineers on our team! We develop software for many top companies and startups around the world, as well as build our own internal products. About the Role:  We are in need of a full time Shopify Developer who has: 3+ years of experience in HTML5/SCSS/JS 2+ years of experience working with design systems / teams 1+ years of experience working with Shopify Plus theme development Excellent communication skills with the ability to engage, influence, and inspire team members to drive collaboration and alignment Experience working in Agile environment A desire to work in a fast-paced environment A portfolio of Shopify stores where candidate was a key player in development A candidate should have their own computer and stable internet connection to apply. We want a full-time employee that is only working for us and able to commit around 40 hours per week. You are in charge of your own hours! Who we are:  Outliant is a US-based digital product development and startup consulting company — on a mission to create beautifully rad products! Perks of working with us:  Work wherever you choose! Very flexible work hours Unlimited PTO Sick leaves Non-working holidays depending on which country you’re in 13th month bonus Salary and salary increases Financial support on online courses Fun and casual work environment Employee engagement activities and virtual gatherings We are a very diverse bunch! Contract length: 24 months Job Types: Full-time, Contract Pay: $1,400.00 - $1,800.00 per month Benefits: Flexible schedule Paid time off Referral program Schedule: 8 hour shift Supplemental Pay: Bonus pay Work Remotely: Yes"
"Front End Developers - Atlanta, GA - Indeed.com","VenU is looking for talented and reliable Web Developers with extensive experience in PHP/MySQL, jQuery/Javascript, AJAX, CSS, HTML, SVN, and LMS systems. You will join an existing small team of elite programmers and Project Managers. This position can transition into a long-term (full-time contract) “work from home” position. 
 
In addition to possessing strong technical skills, the critical personal attributes we are looking for are strong communication skills, positive attitude, dedication to teamwork, self-starter, detailed-oriented, reliable, innovator, etc.This is a great opportunity if you are looking for potential long-term work, a strong supporting team, development freedom, and good pay. 
 
You must submit a cover letter along with your resume to be considered for this position. 
 
Job Types: Full-time, Contract, Permanent 
 
You must submit a cover letter along with your resume to be considered for this position. U.S. and Canadian Citizens Only. No Companies."
"Front End Developer - Boston, MA 02210 - Indeed.com","The Position 
Neoscape is currently looking to add a new member to our award-winning interactive development team located in our Boston, MA studio. This is a full-time, work from home position (currently). Ability to work in the Boston office (we anticipate coming back) preferred but open to permanent remote for the right candidate. The primary focus of this position will be to work with the Web Director and the whole Neoscape team to develop websites and other related projects for a wide range of uses and clients all around the globe. Successful applicants should be extremely detail oriented, able to work on multiple high importance projects simultaneously, be able to work as part of a team and on their own with very limited guidance, and be able to assist other team members with questions and development issues. Good communication skills are absolutely critical for this position to ensure a quality look and feel for all our interactive applications and to devise future innovative solutions that reflect Neoscape’s pioneering brand identity. 
Experience 
Ability to manage multiple tasks, priorities and workload effectively to meet all schedules and deadlines 
Experience with start-to-finish development of full websites 
A deep understanding of front-end development issues and browser support limitations 
Ability to accurately estimate ones time for completion 
Willingness to jump in and help wherever it is needed, even if it’s out of your comfort zone 
A strong desire to learn and improve your creative process balanced with a passion for teaching 
Participate in design and architecture of forward-looking projects 
Energetic, highly organized and self-driven individual 
Extremely detail oriented and organized 
Must have exceptional communication skills 
Do whatever it takes to get the job done (not a 9-5 job) 
BSc/MSc in Computer Science or relevant field 
1 – 3 years experience, agency environment preferred 
3+ years experience with JavaScript and Javascript Frameworks such as JQuery 
Experience working with React, or a similar JavaScript framework 
Expert knowledge of modern back-end development and back-end JavaScript (Node.js, Express) 
Advanced knowledge of responsive design and mobile first layouts 
Solid understanding of HTML / CSS / Advanced CSS Animations / HTML5 / CSS3 
Strong UI Experience using SCSS at scale 
Building reusable code for future use. 
Optimizing web pages for maximum speed and scalability. 
Experience diagnosing and solving cross-browser issues (>= IE11) 
Solid experience with XML / JSON 
Expert in responsive design and adaptive web development 
Ensuring web design is optimized for smartphones. 
Experience with Photoshop, Illustrator / SVG (graphics and paths) 
Experience with XD, Sketch, Zeplin"
Senior Front End Developer - Remote - Indeed.com,"Established in 1999, Transcon Environmental, Inc., offers environmental consulting services throughout the western United States with offices in Arizona, California, Utah, Wyoming and Virginia. Our highly successful team of environmental planners, biologists and archaeologists provides environmental planning, permitting, and compliance as well as infrastructure siting, Class I and Class III studies, Historic Property Treatment Plans, and environmental construction management and monitoring. Transcon Environmental is seeking qualified individuals to fill this On Call position. A Transcon Senior Front-End Web Developer is motivated to combine the art of design with the art of programming. Responsibilities will include translation of the UI/UX Design Wireframes and Technical Requirement Documentation to actual code that will produce visual elements of the website application. You will work with UI/UX, Development, and Product Management to bridge the gap between design and technical implementation, taking an active role on both sides and defining how the application looks as well as how it works. Responsibilities:  Collaborate with members of the Product, Engineering, and Design teams to ensure that the development of features and components meet our quality standards. Coordinate with Project Managers and Product Managers to draft project scope and compile delivery estimates. Build aesthetically pleasing and functionally flawless user experiences. Develop well-architected, responsive, and performant web-based applications. Build reusable code and libraries for future use. Ensure the technical feasibility of UI/UX designs. Optimize applications for maximum speed and scalability. Deliver functional - testable code on or before due dates. Skills And Qualifications College degree (Associates or Bachelors) or 5-7 years equivalent experience Commanding grasp of JavaScript (ES5 and ES2015+), HTML, CSS, CSS Grid, with experience in middle man, ruby frameworks Demonstrating experience with modern Front End frameworks Experience using and implementing modern UI and Component libraries Experience creating technical and Front End specification documentation Knowledge of ADA Compliance and browser compatibility Knowledge of UI/UX principals Excellent communication regarding, written, listening, and presentation skills Based in the US Must showcase portfolio of current and past work. Please share links! Transcon Environmental, Inc. is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected Veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Job Type: Full-time Schedule: Must be available during off business hours to communicate progress Experience: Front-end development: 5 years (Required) JavaScript: 5 years (Preferred) Job Types: Full-time, Part-time, Contract, Temporary Pay: From $75.00 per hour Schedule: On call Education: High school or equivalent (Preferred) Experience: Front-end development: 1 year (Preferred) Work Location: Remote"
Front End Developer - Remote - Indeed.com,"You will work with our existing development team to create online game and game-like experiences that will be used by mid-large companies and humanitarian agencies and non-profits to help the organizations find better fitting solutions to difficult problems, increase creative output and reduce online meeting fatigue often associated with these meetings and events. Our games inject creativity, problem-solving, lateral thinking and joy into online conferences of all sizes. Our current list of clients includes NASA, The World Bank, The Red Cross, The German Government, The Australian Government among others. The perfect applicant will have the following experience: Excellent grasp and facility with React Experience with MaterialUI Excellent ability with CSS Experience building front-end UIs with an existing API in a production environment Using GitHub for code-hosting and version control Basic understanding of GraphQL some experience with Node/GraphQL/Mongoose/Apollo/React/Typescript helpful but not completely necessary The most important quality is that you feel comfortable using React (and preferably MaterialUI) to build easy-to-understand, uncluttered, shall we say ""beautiful"" front ends. It is useful if you understand GraphQL and Mongoose, as well as well as have some knowledge of Typescript and Apollo. Our backend platform uses these technologies extensively. Due to COVID, our team works remotely and we will likely continue to do so following returning to ""normal.""' ' Work Remotely Yes Job Type: Full-time Pay: $60,000.00 - $75,000.00 per year Benefits: Flexible schedule Health insurance Paid time off Parental leave Schedule: Monday to Friday Experience: React.js: 1 year (Required) application development: 2 years (Required) Work Location: Remote"
Senior Front End Developer - Remote - Indeed.com,"Front-end UI Developer Excellent career opportunity for a remote contractor in an award-winning digital agency The chance to work with Australia’s leading brands to impact the world around you Flexible working/WFH options - work local hours with occasional video meetings required A fun and supportive culture where you’ll feel empowered to impact from day 1 Equilibrium Exceptional = standard Equilibrium is the bridge between your today and your tomorrow, creating lasting business value through exceptional digital experiences and products. Fusing strategic thinking, agile delivery and mature processes we encourage and empower clients to think bigger, reach further and believe in better. More than simply leaders; we are a team of motivators, lateral thinkers, collaborators, creative problem solvers and imaginative innovators. The Role As a Front-end UI Developer, you will be responsible for the development of robust, user-friendly web/mobile applications as well as CMS driven websites. You will have a solid understanding of CMS integration and be someone who is excited by the challenge of working on our clients’ most strategically important digital projects. Your responsibilities will require you to: Create semantic, accessibility compliant websites and have the ability to think outside the box. Work with HTML5, SASS/CSS, JavaScript /JQuery, React. Integrate with multiple content management systems. Transform Figma designs into semantic, clean code. Work closely with UX and UI team. Create code for cross browser/devices, test and fix any issues. Keep up to date with new and emerging front end concepts, libraries and techniques. Maintain source code through GIT version control using feature branching and merging. Be a part of the team and add value to any solutions. Ability to work as a team but also autonomously. Come with a willingness to learn and expand your skills. Have a passion for all things digital! Desired Skills and Experience You will be a passionate Front-end Developer with: Strong attention to detail. Good communication skills. Strong CSS and HTML experience. Good understanding of client-side scripting frameworks. Understanding of UX/UI principles. Adhere to basic accessibility principles. Ability to work in a fast-paced environment juggling multiple projects. Previous agency experience preferred. Experience working with content management systems preferred. UI / UX design skills will be an advantage. Why Equilibrium? The power to impact from day one. At Equilibrium, we’re all equal. With a flat organisational structure, everyone can make a difference. You’ll feel empowered to contribute and drive positive change, whether it’s your first day or your 20th year. You’ll have the chance to work with Australia’s leading brands to impact the world around you. More than just work, these are flagship projects that challenge you to think bigger and reach further. Benefits include: A competitive salary Culture - At Equilibrium, we’re all equal and you’ll feel empowered to impact from day 1. Team - Be part of a visionary team of motivators, collaborators and creative problem solvers who see opportunity in even the smallest things. www.equ.com.au/careers Job Types: Part-time, Contract Pay: $50.00 - $150.00 per hour Schedule: Monday to Friday Education: High school or equivalent (Preferred) Experience: Front-end development: 3 years (Preferred) CSS: 3 years (Preferred) UX: 1 year (Preferred) Work Location: Remote"
Senior Front End Developer - Remote - Indeed.com,"Established in 1999, Transcon Environmental, Inc., offers environmental consulting services throughout the western United States with offices in Arizona, California, Utah, Wyoming and Virginia. Our highly successful team of environmental planners, biologists and archaeologists provides environmental planning, permitting, and compliance as well as infrastructure siting, Class I and Class III studies, Historic Property Treatment Plans, and environmental construction management and monitoring. Transcon Environmental is seeking qualified individuals to fill this On Call position. A Transcon Senior Front-End Web Developer is motivated to combine the art of design with the art of programming. Responsibilities will include translation of the UI/UX Design Wireframes and Technical Requirement Documentation to actual code that will produce visual elements of the website application. You will work with UI/UX, Development, and Product Management to bridge the gap between design and technical implementation, taking an active role on both sides and defining how the application looks as well as how it works. Responsibilities:  Collaborate with members of the Product, Engineering, and Design teams to ensure that the development of features and components meet our quality standards. Coordinate with Project Managers and Product Managers to draft project scope and compile delivery estimates. Build aesthetically pleasing and functionally flawless user experiences. Develop well-architected, responsive, and performant web-based applications. Build reusable code and libraries for future use. Ensure the technical feasibility of UI/UX designs. Optimize applications for maximum speed and scalability. Deliver functional - testable code on or before due dates. Skills And Qualifications College degree (Associates or Bachelors) or 5-7 years equivalent experience Commanding grasp of JavaScript (ES5 and ES2015+), HTML, CSS, CSS Grid, with experience in middle man, ruby frameworks Demonstrating experience with modern Front End frameworks Experience using and implementing modern UI and Component libraries Experience creating technical and Front End specification documentation Knowledge of ADA Compliance and browser compatibility Knowledge of UI/UX principals Excellent communication regarding, written, listening, and presentation skills Based in the US Must showcase portfolio of current and past work. Please share links! Transcon Environmental, Inc. is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected Veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Job Type: Full-time Schedule: Must be available during off business hours to communicate progress Experience: Front-end development: 5 years (Required) JavaScript: 5 years (Preferred) Job Types: Full-time, Part-time, Contract, Temporary Pay: From $75.00 per hour Schedule: On call Education: High school or equivalent (Preferred) Experience: Front-end development: 1 year (Preferred) Work Location: Remote"
