Title,Description
"Registered Nurse - SICU - FT Night - Flushing, NY 11355 - Indeed.com","Location 
Queens, New York 
Shift: 
Night Flex (United States of America) 
Description: 
Compassionate Nurses Make It Possible 
Staff Nurse – RN – Critical Care
 Across NewYork-Presbyterian\Queens, nurses bring compassion, talent and quality to patient care. They make the most of NYP\Queens’s flexible scheduling to balance work-style with lifestyle. Now, we’re inviting you to join the team. Experience a culture that embraces, supports and respects Nurses. Join our units as a skilled clinical professional, often floating across multiple specialties. You’ll partner with top specialists. And you’ll help deliver hope and healing to patients from around the world. 
The freedom to explore new specialties and experiences in your nursing career awaits you at NewYork-Presbyterian\Queens. Through our per diem pools, you’ll gain exposure to a broad range of challenges on our highly specialized units, while working with the brightest minds in healthcare to achieve amazing patient outcomes. It’s the kind of nursing that requires an unwavering commitment to excellence and a constant spirit of professionalism. Join us, and expand on your clinical skills and knowledge across multiple specialties while feeling the pride of Making It Possible. 
Within the Critical Care, you will rotate between Medical ICU, CVRU, and CCU. 
Required Criteria 
Prior experience as an ICU RN 
Bachelor’s Degree in Nursing 
Current NYS RN licensure 
BCLS certification 
Join a hospital where employee engagement is at an all-time high. Enjoy competitive compensation along with benefits such as tuition reimbursement, hospital retirement 
Join a healthcare system where employee engagement is at an all-time high. Here we foster a culture of respect, diversity, and inclusion. Enjoy comprehensive and competitive benefits that support you and your family in every aspect of life. Start your life-changing journey today. 
__________________ 
#1 in New York, ""America's Best Hospitals 2021-2022."" -  U.S.News & World Report 
2021 ""Employees' Choice Awards: Best Places to Work"" -  Glassdoor 
2021 "" Best Workplaces in Health Care & Biopharma"" -  Fortune 
2020 ""America's Best Employers in New York State"" -  Forbes 
2020 ""Working Mother 100 Best Companies"" -  Working Mother 
2020 ""Best Companies for Multicultural Women"" -  Working Mother 
2020 ""Best Workplace for Men in Nursing"" -  American Association for Men in Nursing 
 
Discover why we're #1 in New York and a best employer at: nyp.org/careers 
NewYork-Presbyterian Hospital is an equal opportunity employer."
Director of Nursing - Remote - Indeed.com,"Assist new education program with developing LPN program, curriculum, OBN application and other applicable duties related to the start-up of nursing program. Job Types: Full-time, Part-time, Contract Pay: $25.00 - $54.00 per hour Benefits: Flexible schedule Paid time off Referral program Schedule: Monday to Friday Supplemental Pay: Bonus pay Education: Associate (Preferred) Experience: Teaching/Supervisory: 5 years (Preferred) License/Certification: CPR Certification (Preferred) Work Location: Fully Remote Work Location: Remote"
"RN Covid Swabs - St. Louis, MO - Indeed.com","Seeking an RN to perform rapid antigen Covid Swabs every Tues in Jan and Feb, 2022 1/4, 1/11, 1/18, 1/25, 2/1, 2/8, 2/15, 2/22 You must be fully vaccinated against Covid-19 Job Types: Part-time, Contract Pay: $60.00 per hour Physical Setting: Outpatient Schedule: 8 hour shift Application Question(s): Are you fully vaccinated against Covid? Education: Associate (Preferred) Experience: Nursing: 1 year (Preferred) License/Certification: BLS Certification (Required) RN (Required) Work Location: Multiple Locations"
"REGISTERED NURSE III - Oahu Island, HI - Indeed.com","Recruitment Information 
 Recruitment Number 21-0666 
 
 THIS JOB POSTING WILL REMAIN OPEN UNTIL 30 APPLICATIONS ARE RECEIVED. PLEASE APPLY IMMEDIATELY AS THIS RECRUITMENT MAY CLOSE AT ANY TIME. 
This recruitment will be used to establish a list of qualified applicants to fill the current vacancies and may be used to fill future vacancies as they occur. 
Note: The starting monthly salary is at the minimum rate of pay advertised above. 
 
 Shift Work:  Applicants MUST BE willing and able to work rotating shifts, including evenings, weekends and holidays. 
 
Some positions may be covered under the Department of Justice Consent Decree. 
As a condition of employment with the State of Hawaii, each qualified candidate who has been given a conditional offer of employment must show proof of full COVID-19 vaccination and shall be fully vaccinated by his/her/their employment start date. A reasonable accommodation will be provided if requested by a candidate and it is determined through an interactive process that pregnancy, a qualifying disability, or a sincerely held religious belief prevents the candidate from receiving a COVID-19 vaccination. 
 
 Duties Summary 
 This is the staff/journey level for nursing positions that are assigned to one clinical service area or rotation among the various nursing areas of the institution or hospital. Assignments involve the responsibility for developing and implementing nursing care plans for patients with a wide range of nursing care problems; providing nursing care and treatment services to patients assigned to the unit and assigning and directing the work of nursing assistants. 
 
Because they possess experience and the ability to evaluate patients' conditions and render comprehensive nursing diagnoses, positions may also serve as charge nurses, relieving the head nurse for the evening or night shift. This involves responsibly for providing patient care and treatment services per doctor's orders; implementing nursing care plans approved by the unit nursing supervisor; and responding to patient emergencies. 
 Minimum Qualification Requirements 
 To qualify, applicants must meet all of the following requirements: 
 
 Hawaii Registered Nurse License:  Applicants MUST POSSESS a valid license to practice as a Registered Nurse in the  State of Hawaii . 
 
 Experience:  Six (6) months of professional nursing work experience as a registered nurse. 
 
 CPR Certification:  Incumbents must be prepared at all times to immediately provide emergency medical services when needed, including Cardio-Pulmonary Resuscitation (CPR). Therefore, applicants for these positions must possess current CPR certification  at the time of application . 
 
 Prison Rape Elimination Act (PREA) Requirement:  As required by the Prison Rape Elimination Act of 2003 (PREA), Federal law states that ""...an agency shall not hire or promote anyone who may have contact with inmates and who: 
 1) Has engaged in sexual abuse  in a prison, jail, lockup, community confinement facility, juvenile facility or other institution. 
 2) Has been convicted of engaging or attempting to engage in sexual activity in the community facilitated by force, overt or implied threats of force, or coercion, or if the victim did not consent or was unable to consent or refuse. 
 3) Has been civilly or administratively adjudicated to have engaged  in the activity described in #2 above. 
 4) Has been the subject of substantiated allegations of sexual abuse or sexual harassment or resigned during a pending investigation of alleged sexual abuse or sexual harassment. 
 
 Other Requirements:  Applicants who are conditionally offered employment or conditionally approved for movement into positions with the Department of Public Safety shall be subject to drug screening, as required by Federal, State or local laws or departmental policy; and will be subject to an intensive background check. 
 
 Substitutions Allowed:  Relevant substitutions as described in the Minimum Qualification Requirements (click link below), will apply."
"Infusion Nurse - New York, NY - Indeed.com","Our hospital is looking for an Infusion Nurse to help with infusion therapy treatments. In this position, you will set up patients with an IV or other infusion device to administer fluids or medication. You will coordinate with the in-hospital pharmacy to ensure that you are delivering the right dosage of the medication and reassure patients by answering any questions they may have about treatment. Our ideal applicant is a registered nurse (RN) with specialized training in infusion therapy. You also need to have excellent patient care and communication skills. Infusion Nurse Duties and Responsibilities Set up the IV device for the patient Pick up medication from the in-hospital pharmacy Ensure you are delivering the right dosage Answer questions from the patient Create a calming environment and make sure the patient is comfortable during the treatment Infusion Nurse Requirements and Qualifications Bachelor’s degree in nursing (preferred) RN license Infusion therapy experience and training Strong communication and patient care skills $120' ' Work Remotely No Job Types: Full-time, Contract, Per diem Pay: $120.00 per hour Benefits: 401(k) Dental insurance Health insurance Physical Setting: Hospital Long term care Schedule: 12 hour shift 8 hour shift Supplemental Pay: Overtime pay Application Question(s): Do you have at least 2 years of medical surgical experience. Do you have an Valid RN license? Experience: Infusion: 2 years (Required) License/Certification: Registered nurse License from New York (Required) Work Location: Multiple Locations"
"COVID TESTING AND VACCINATION NURSE - Scottsdale, AZ - Indeed.com","Everest Health Care is hiring for Registered Nurses to administer COVID vaccines along with other RN duties as assigned not limited to; provide health screenings, able to check temperatures, deliver health information, etc. Responsibilities: Administer Covid Vaccine Perform Covid Testing. Job Type: Full-time Pay: $40.00 - $45.00 per hour Work Location: One location Work Remotely: No Work Location: One location"
"Occupational Health Nurse - Washington, DC 20505 - Indeed.com","Occupational Health Nurses identify and assess occupational and non-occupational illness and injuries, respond to medical emergencies, and provide medical information to those traveling overseas. 
Full time 
Starting salary: $88,102 - $95,922 
Bachelor's degree
 
 About the Job 
 
As an Occupational Health Nurse for CIA, you will have diverse and challenging opportunities in occupational health for experienced nurses who enjoy a varied practice in travel medicine, OSHA programs, acute employee health care, and emergency preparedness. You will provide a range of occupational health services, such as identifying and assessing occupational and non-occupational illness and injuries. 
 
You will also administer a full range of immunizations and provide medical information to those traveling overseas. Utilizing your experience and education, you will respond to medical emergencies, provide emergency medical assessments and interventions independently, plus inspect and maintain emergency supplies and equipment. You will also be involved in implementing health education programs to comply with federal regulations and to meet organizational needs. This entails conducting and supporting OSHA mandated programs, administering spirometric testing, hearing exams, etc., in addition to providing individual counseling to employees on disease prevention and health promotion. 
 
Occupational Health Nurses support clinical requirements as mission needs mandate and are expected to maintain required certifications along with knowledge, skills, and expertise through professional development activities. As part of our team, you will receive excellent benefits and a variety of medical and non-medical training will be provided. 
 
Who You’ll Work With 
 
At the Central Intelligence Agency (CIA), we recognize our Nation’s strength comes from the diversity of its people. People from a broad range of backgrounds and viewpoints work at CIA, and our diverse teams are the reason we can keep our country safe. 
 
Read more about diversity and inclusion 
 
What You’ll Get 
 
Our benefits support every aspect of a working professional’s life, including health and wellness, time off, family, finances, and continuing education. Our programs include highly sought-after government health benefits, flexible schedules, sick leave, and childcare. In some cases, we also offer sign-on incentives and cover moving expenses if you relocate. 
 
As a CIA employee, you’ll also get the satisfaction of knowing your work is part of something bigger than yourself. Our work is driven by one mission: to keep our Nation safe. Every day is an opportunity to enhance U.S. national security. 
 
Learn more about working at CIA 
 
Minimum Qualifications 
 Bachelor’s degree in one of the following fields or related studies:
 Nursing 
 Health-related area 
 Registered as an R.N. in good standing in one or more states 
 Five or more years nursing experience in one or more of the following areas:
 Critical care 
 Emergency nursing 
 Public health nursing 
 Occupational health nursing 
 Ability to meet the minimum requirements for joining CIA, including U.S. citizenship and a background investigation 
 Desired Qualifications 
 Working knowledge of occupational health nursing principles, methods, ethics, and techniques 
 Basic knowledge of applicable federal regulations and laws 
 Skills in one or more of the following areas:
 Performing audiometry and/or spirometry and ergonomic worksite evaluations 
 Using standard screening and diagnostic instruments in primary care and occupational health setting 
 Writing and briefing techniques 
 Certifications in one or more of the following:
 Basic Life Support for Healthcare Providers 
 Advanced Cardiac Life Support (ACLS) 
 Trauma Nurse Core Course (TNCC) 
 What You’ll Need to Apply 
 Resume 
 Unofficial transcripts for all degrees"
"Licensed Practical Nurse - Los Angeles, CA 90015 - Indeed.com","Full Job Description No experience is required. We provide the training. While learning how to do the job you will be paid as a full time employee with full compensation. As a Practical Nursing Specialist, you'll provide the highest level of quality medical care to Soldiers and their Families by performing preventive, therapeutic, and emergency nursing care under the supervision of a physician, registered nurse, or non-commissioned Officer. Requirements This is a federal job with the US Army and as such we are required to follow specific guidelines for hiring. Age range is between 17-34 years of age Must be able to read, write, and speak English. Additional languages preferred. Must be a US Citizen or Permanent Resident Professional appearance. A single ring tattoo is permissible, however no tattoos on hands, face, or neck to include behind the ears. Must be able to lift and carry at least 25 lbs. Must have completed High School. College experience preferred. Job Types: Full-time, Part-time Pay: $72,054.00 - $90,873.00 per year Benefits: 401(k) 401(k) matching Continuing education credits Dental insurance Disability insurance Employee assistance program Employee discount Free parking Health insurance Life insurance Malpractice insurance Paid time off Referral program Relocation assistance Retirement plan Travel reimbursement Tuition reimbursement Vision insurance Medical Specialty: Medical-Surgical Pediatrics Surgery Wound Care Physical Setting: Clinic Hospital Inpatient Outpatient Schedule: 8 hour shift Monday to Friday Supplemental Pay: Bonus pay Signing bonus Ability to commute/relocate: Los Angeles, CA 90015: Reliably commute or planning to relocate before starting work (Preferred) License/Certification: LVN (Preferred) BLS Certification (Preferred) LPN (Preferred) Work Location: One location Work Remotely: No Work Location: One location"
"Telehealth-Nurse Texas RN or LPN License, Bilingual English/Hindi - Remote - Indeed.com","Telehealth Nurse (RN or LPN) - Remote Patient Monitoring GatewayMD is a telehealth company  that delivers digital technology and services to clinicians seeking to monitor their patient's chronic conditions via smart devices. GatewayMD enhances access between patients and providers by implementing the proper tools and technology for clinicians to extend care beyond office walls. GatewayMD's turnkey remote patient monitoring solution:  1. Integrative software that gathers patient data from connected devices: blood pressure cuffs, scales, blood-glucose meters, etc. 2. Clinical staff (that would be you!) that provides monitoring and care management services to patients enrolled under the physicians general supervision. 3. Telemedicine platform that allows patients to schedule video visits with their care team. What value does GatewayMD provide to patients and providers?  Clinicians can remotely monitor their patient's with chronic conditions. Through our software and devices, we enable providers to remotely track their patient's biomarkers (blood pressure, blood glucose levels, weight, etc.), increasing clinical outcomes and profitability through CMS and third party reimbursement. By leveraging GatewayMD’s full-service solution, practices can enroll more patients into their RPM program while decreasing overall workload. If you enjoy working in an innovative culture where you can make an impact starting on your first day, then GatewayMD might be the right place for you! We are currently seeking nurses to join our team. This is a strictly commission based role.  Our nurses have a list of patients that they remotely monitor and communicate with on a regular basis. It is a great opportunity for seasoned, passionate, and caring nurses to work from home while creating their own schedule. What will you do? You will be responsible for remotely monitoring chronically ill patients that use smart devices to send you their biometrics (blood pressure, blood glucose, and/or weight) for you to track. This role requires to you to spend at least 20 minutes with each patient you manage per month - phone call, text, or video calls. What will make you successful in this role? A passion for connecting and building strong relationships with patients. Excellent communication skills including speaking, writing, and follow up. Ability to manage your time effectively and efficiently. Driven, ambitious, and entrepreneurial spirited individuals. Ability to manage and follow multiple patients. Excellent technology skills: ability to navigate a platform consisting of health data Interested? Submit your application today and come join our growing team! Job Types: Full-time, Part-time, Contract Pay: $1,600.00 - $3,600.00 per month Schedule: Monday to Friday Supplemental Pay: Commission pay Work Location: Fully Remote Work Location: Remote"
"COVID-19 Vaccination - Registered Nurse - Bloomington, MN 55420 - Indeed.com","COVID-19 Vaccination Registered Nurse 
 
 Job Purpose: 
 
 Prepare and administer vaccines in accordance with current guidance and recommendations. 
 Job Type: 
 
 Temporary Project (contingent on client?s needs) 
 Duties and Responsibilities: 
 
 Assists clinical staff during the vaccination process. 
 Observes individuals post vaccination for possible adverse reactions. 
 Maintains proper use of required Personal Protective Equipment (PPE), which will be provided. 
 Adheres to infection control procedures. 
 Maintains confidentiality in accordance with HIPAA. 
 Solves moderately complex problems and/or conducts moderately complex analyses. 
 Organizes workload, sets priorities, completes assignments in a timely manner and utilizes resources appropriately while complying with organizational standards. 
 Performs all duties and functions in compliance with state and federal laws and regulations. 
 Conforms with and supports quality assurance and improvement process. 
 This list of essential functions is not exhaustive and may be supplemented and changed as necessary. 
 
 Qualifications and Requirements: 
 Education: Completion of Associate or bachelor’s degree from accredited registered nursing program 
 A current, valid unrestricted medical license in one of the U.S. states, territories, or commonwealths 
 Active hospital credentials and privileges 
 Certifications: Applicable certification according to requirements for specialties, i.e. 
Basic Life Support (BLS), 
Advanced Cardiovascular Life Support (ACLS), 
Certified Cardiopulmonary Resuscitation (CPRIII). 
 Experience: Actively practicing in specialty with minimum experience of (1) year in their respective area 
 Willing to work around COVID-19 
 Fully vaccinated against COVID-19 (Proof will be required) 
 Willing to work outdoors, subject to inclement weather conditions 
 Provide license(s) and all active certification(s) at time of application 
 Sign and submit permission form to run a background check at time of application 
 Comply with rapid onboarding, background check, paperwork, and fit testing protocols 
 Physical Demands : Bending, crouching, kneeling, squatting, handling (holding, grasping, turning, or otherwise working with the hand or hands), fingering (picking, pinching, fine manipulation), prolonged periods of standing, ability to lift/carry 50 lbs. 
 ARC Healthcare is an Equal Employment Opportunity/Affirmative Action Employer and does not discriminate on the basis of race, color, creed, religion, sexual orientation, sex, age, national origin, gender, gender identity, genetic information, uniform service, protected veteran status or disability, or any characteristic protected by federal, state, or local law with respect to employment opportunities."
"COVID TESTING AND VACCINATION NURSE - Scottsdale, AZ - Indeed.com","Everest Health Care is hiring for Registered Nurses to administer COVID vaccines along with other RN duties as assigned not limited to; provide health screenings, able to check temperatures, deliver health information, etc. Responsibilities: Administer Covid Vaccine Perform Covid Testing. Job Type: Full-time Pay: $40.00 - $45.00 per hour Work Location: One location Work Remotely: No Work Location: One location"
"Occupational Health Nurse - Washington, DC 20505 - Indeed.com","Occupational Health Nurses identify and assess occupational and non-occupational illness and injuries, respond to medical emergencies, and provide medical information to those traveling overseas. 
Full time 
Starting salary: $88,102 - $95,922 
Bachelor's degree
 
 About the Job 
 
As an Occupational Health Nurse for CIA, you will have diverse and challenging opportunities in occupational health for experienced nurses who enjoy a varied practice in travel medicine, OSHA programs, acute employee health care, and emergency preparedness. You will provide a range of occupational health services, such as identifying and assessing occupational and non-occupational illness and injuries. 
 
You will also administer a full range of immunizations and provide medical information to those traveling overseas. Utilizing your experience and education, you will respond to medical emergencies, provide emergency medical assessments and interventions independently, plus inspect and maintain emergency supplies and equipment. You will also be involved in implementing health education programs to comply with federal regulations and to meet organizational needs. This entails conducting and supporting OSHA mandated programs, administering spirometric testing, hearing exams, etc., in addition to providing individual counseling to employees on disease prevention and health promotion. 
 
Occupational Health Nurses support clinical requirements as mission needs mandate and are expected to maintain required certifications along with knowledge, skills, and expertise through professional development activities. As part of our team, you will receive excellent benefits and a variety of medical and non-medical training will be provided. 
 
Who You’ll Work With 
 
At the Central Intelligence Agency (CIA), we recognize our Nation’s strength comes from the diversity of its people. People from a broad range of backgrounds and viewpoints work at CIA, and our diverse teams are the reason we can keep our country safe. 
 
Read more about diversity and inclusion 
 
What You’ll Get 
 
Our benefits support every aspect of a working professional’s life, including health and wellness, time off, family, finances, and continuing education. Our programs include highly sought-after government health benefits, flexible schedules, sick leave, and childcare. In some cases, we also offer sign-on incentives and cover moving expenses if you relocate. 
 
As a CIA employee, you’ll also get the satisfaction of knowing your work is part of something bigger than yourself. Our work is driven by one mission: to keep our Nation safe. Every day is an opportunity to enhance U.S. national security. 
 
Learn more about working at CIA 
 
Minimum Qualifications 
 Bachelor’s degree in one of the following fields or related studies:
 Nursing 
 Health-related area 
 Registered as an R.N. in good standing in one or more states 
 Five or more years nursing experience in one or more of the following areas:
 Critical care 
 Emergency nursing 
 Public health nursing 
 Occupational health nursing 
 Ability to meet the minimum requirements for joining CIA, including U.S. citizenship and a background investigation 
 Desired Qualifications 
 Working knowledge of occupational health nursing principles, methods, ethics, and techniques 
 Basic knowledge of applicable federal regulations and laws 
 Skills in one or more of the following areas:
 Performing audiometry and/or spirometry and ergonomic worksite evaluations 
 Using standard screening and diagnostic instruments in primary care and occupational health setting 
 Writing and briefing techniques 
 Certifications in one or more of the following:
 Basic Life Support for Healthcare Providers 
 Advanced Cardiac Life Support (ACLS) 
 Trauma Nurse Core Course (TNCC) 
 What You’ll Need to Apply 
 Resume 
 Unofficial transcripts for all degrees"
Work-at-Home Registered Nurse Providing Virtual Patient Support - Remote - Indeed.com,"Fast-Growing Company is Seeking Remote Patient Support Registered Nurses 
 Serva Health is seeking remote Registered Nurses to provide patient support over the phone and via video chat. We are currently forming a team of highly capable registered nurses to support the growth of our telephonic patient support services offering. 
 Remote Patient Support Registered Nurse: 
 This opportunity is a work-at-home/telephonic/virtual position. 
 You will work at home as part of a groundbreaking team of registered nurses. 
 Each nurse on the team will talk with patients over the phone. Timeliness and responsiveness are vital to the goal of providing stellar and compliant customer service. 
 These patients are looking for answers to their questions or they will require medical or eligibility screening or are being provided with information/reminders about their next appointment. 
 Patients may need assistance that results in access to and/or compliance/adherence with the prescribed treatment for their disease. 
 Requirements for Remote Patient Support Registered Nurse:
 Education:  Bachelor’s Degree, with 3+ years’ experience or 
Associate Degree with 7+ years’ experience (minimum 
educational requirement) 
 Experience:
 3 years nursing experience for Bachelor's degree (minimum experience requirement) 
 7 years nursing experience for Associate degree (minimum experience requirement) 
 License:  Registered Nurse (RN), Required
 Active and clear registered nurse license (RN) 
 US-based credentials preferred – medical license and education 
 Language:  Fluent in written and spoken English
 English/Spanish bilingual is a plus 
 Current COVID vaccination or be willing to obtain a COVID 
vaccination 
 Scheduling:  12pm – 8pm, Eastern Standard Time, Monday – Friday (required schedule) 
 Additional Requirements: 
 Full time availability for the required schedule M-F, 12-8 pm EST schedule. 
 Previous non-clinical and/or telephonic patient support experience is strongly preferred. 
 Must complete a set of competency quizzes in the areas of nursing, internet skills, and customer service. 
 Possess intermediate to advanced computer and typing skills. 
 Have a computer with Broadband Internet Access (high-speed internet access is  NOT  provided or reimbursed by the company). 
 Have traditional landline phone service (or willing to obtain (corded phone and HSIA) (*No VOIP, Satellite, or Magic Jack) 
 Comfortable understanding and pronouncing complex medical terms. 
 Have a quiet, professional in-home workplace. 
 Have exceptionally reliable electrical and internet services. 
 Have the ability to work autonomously within the compliance parameters 
 Have the ability to work within a virtual team environment where the client and patient service are paramount. 
 Have a clear speaking voice as well as the ability to clearly enunciate sentences. 
 Provide a minimum of two professional references. 
 Remote Patient Support Registered Nurse Duties Include: 
 Answer inbound calls from patients, caregivers, and/or potential volunteers. 
 Make outbound calls to patients, caregivers, and/or potential volunteers. 
 Follow the procedure, per training, to assist patient with their medical pre-screening, educational, access, or adherence-related question. 
 Identify and process escalations according to standard procedures. 
 Identify and process Adverse Events according to standard procedures. 
 Complete client and company-required training. 
 Navigate and accurately enter data into the computer software. 
 Serva Health provides the following additional benefits: 
 Medical, dental, vision benefits 
 401K 
 Life Insurance 
 Paid Training 
 Virtual work from home environment! 
 About Serva Health: 
 
We are a dynamic fast-growing company, specializing in Operations and Technology services to the pharmaceutical and healthcare industries. Our clients are sponsors, marketers, or distributors of medications and/or devices for chronic and/or rare diseases. Our team of registered nurses serve clients by providing impeccable service to patients. 
 #a"
"Licensed Practical Nurse - Los Angeles, CA 90015 - Indeed.com","Full Job Description No experience is required. We provide the training. While learning how to do the job you will be paid as a full time employee with full compensation. As a Practical Nursing Specialist, you'll provide the highest level of quality medical care to Soldiers and their Families by performing preventive, therapeutic, and emergency nursing care under the supervision of a physician, registered nurse, or non-commissioned Officer. Requirements This is a federal job with the US Army and as such we are required to follow specific guidelines for hiring. Age range is between 17-34 years of age Must be able to read, write, and speak English. Additional languages preferred. Must be a US Citizen or Permanent Resident Professional appearance. A single ring tattoo is permissible, however no tattoos on hands, face, or neck to include behind the ears. Must be able to lift and carry at least 25 lbs. Must have completed High School. College experience preferred. Job Types: Full-time, Part-time Pay: $72,054.00 - $90,873.00 per year Benefits: 401(k) 401(k) matching Continuing education credits Dental insurance Disability insurance Employee assistance program Employee discount Free parking Health insurance Life insurance Malpractice insurance Paid time off Referral program Relocation assistance Retirement plan Travel reimbursement Tuition reimbursement Vision insurance Medical Specialty: Medical-Surgical Pediatrics Surgery Wound Care Physical Setting: Clinic Hospital Inpatient Outpatient Schedule: 8 hour shift Monday to Friday Supplemental Pay: Bonus pay Signing bonus Ability to commute/relocate: Los Angeles, CA 90015: Reliably commute or planning to relocate before starting work (Preferred) License/Certification: LVN (Preferred) BLS Certification (Preferred) LPN (Preferred) Work Location: One location Work Remotely: No Work Location: One location"
"Telehealth-Nurse Texas RN or LPN License, Bilingual English/Hindi - Remote - Indeed.com","Telehealth Nurse (RN or LPN) - Remote Patient Monitoring GatewayMD is a telehealth company  that delivers digital technology and services to clinicians seeking to monitor their patient's chronic conditions via smart devices. GatewayMD enhances access between patients and providers by implementing the proper tools and technology for clinicians to extend care beyond office walls. GatewayMD's turnkey remote patient monitoring solution:  1. Integrative software that gathers patient data from connected devices: blood pressure cuffs, scales, blood-glucose meters, etc. 2. Clinical staff (that would be you!) that provides monitoring and care management services to patients enrolled under the physicians general supervision. 3. Telemedicine platform that allows patients to schedule video visits with their care team. What value does GatewayMD provide to patients and providers?  Clinicians can remotely monitor their patient's with chronic conditions. Through our software and devices, we enable providers to remotely track their patient's biomarkers (blood pressure, blood glucose levels, weight, etc.), increasing clinical outcomes and profitability through CMS and third party reimbursement. By leveraging GatewayMD’s full-service solution, practices can enroll more patients into their RPM program while decreasing overall workload. If you enjoy working in an innovative culture where you can make an impact starting on your first day, then GatewayMD might be the right place for you! We are currently seeking nurses to join our team. This is a strictly commission based role.  Our nurses have a list of patients that they remotely monitor and communicate with on a regular basis. It is a great opportunity for seasoned, passionate, and caring nurses to work from home while creating their own schedule. What will you do? You will be responsible for remotely monitoring chronically ill patients that use smart devices to send you their biometrics (blood pressure, blood glucose, and/or weight) for you to track. This role requires to you to spend at least 20 minutes with each patient you manage per month - phone call, text, or video calls. What will make you successful in this role? A passion for connecting and building strong relationships with patients. Excellent communication skills including speaking, writing, and follow up. Ability to manage your time effectively and efficiently. Driven, ambitious, and entrepreneurial spirited individuals. Ability to manage and follow multiple patients. Excellent technology skills: ability to navigate a platform consisting of health data Interested? Submit your application today and come join our growing team! Job Types: Full-time, Part-time, Contract Pay: $1,600.00 - $3,600.00 per month Schedule: Monday to Friday Supplemental Pay: Commission pay Work Location: Fully Remote Work Location: Remote"
"COVID-19 Vaccination - Registered Nurse - Bloomington, MN 55420 - Indeed.com","COVID-19 Vaccination Registered Nurse 
 
 Job Purpose: 
 
 Prepare and administer vaccines in accordance with current guidance and recommendations. 
 Job Type: 
 
 Temporary Project (contingent on client?s needs) 
 Duties and Responsibilities: 
 
 Assists clinical staff during the vaccination process. 
 Observes individuals post vaccination for possible adverse reactions. 
 Maintains proper use of required Personal Protective Equipment (PPE), which will be provided. 
 Adheres to infection control procedures. 
 Maintains confidentiality in accordance with HIPAA. 
 Solves moderately complex problems and/or conducts moderately complex analyses. 
 Organizes workload, sets priorities, completes assignments in a timely manner and utilizes resources appropriately while complying with organizational standards. 
 Performs all duties and functions in compliance with state and federal laws and regulations. 
 Conforms with and supports quality assurance and improvement process. 
 This list of essential functions is not exhaustive and may be supplemented and changed as necessary. 
 
 Qualifications and Requirements: 
 Education: Completion of Associate or bachelor’s degree from accredited registered nursing program 
 A current, valid unrestricted medical license in one of the U.S. states, territories, or commonwealths 
 Active hospital credentials and privileges 
 Certifications: Applicable certification according to requirements for specialties, i.e. 
Basic Life Support (BLS), 
Advanced Cardiovascular Life Support (ACLS), 
Certified Cardiopulmonary Resuscitation (CPRIII). 
 Experience: Actively practicing in specialty with minimum experience of (1) year in their respective area 
 Willing to work around COVID-19 
 Fully vaccinated against COVID-19 (Proof will be required) 
 Willing to work outdoors, subject to inclement weather conditions 
 Provide license(s) and all active certification(s) at time of application 
 Sign and submit permission form to run a background check at time of application 
 Comply with rapid onboarding, background check, paperwork, and fit testing protocols 
 Physical Demands : Bending, crouching, kneeling, squatting, handling (holding, grasping, turning, or otherwise working with the hand or hands), fingering (picking, pinching, fine manipulation), prolonged periods of standing, ability to lift/carry 50 lbs. 
 ARC Healthcare is an Equal Employment Opportunity/Affirmative Action Employer and does not discriminate on the basis of race, color, creed, religion, sexual orientation, sex, age, national origin, gender, gender identity, genetic information, uniform service, protected veteran status or disability, or any characteristic protected by federal, state, or local law with respect to employment opportunities."
