Title,Description
"Junior Full Stack Developer - Austin, TX - Indeed.com","APPLY FOR OUR FULL STACK ENGINEERING TRACK! Must be located in or willing to relocate to: Dallas TX, Austin TX, Houston TX, Atlanta GA, Nashville TN, Philadelphia PA, Washington DC, or Orange County CA. Are you ready to take your career in technology to new heights? It is an unfortunate reality that often companies require experience to get a corporate job, but applicants first need the job to gain experience. This is the gap between what you have learned in school and what employers expect. It is a real “you can’t get there from here” moment. But you can get there, and we can help. At Talent Path we invest in you and your career from the day you join our team! We hire you as a full- time employee with competitive benefits. We offer you paid training in next-gen technologies that will give you the opportunity to quickly launch your career. Once you complete your training, Talent Path will place you in a role commensurate with your newly acquired knowledge working on relevant projects with premier companies to gain that real- world experience. Once placed, we provide on-going mentoring and development to ensure your immediate and long-term success. At Talent Path, we bridge the gap between college and career. What You Will Do You will take part in a paid 12-week training course where you will work with a group of like-minded tech graduates or career changers. You will receive hands-on tech experience with professionals in your career. You will take part in real-life projects to ensure success once you are placed on a client project. You will take part in EQ and other professional development training. Upon graduating from training, you will be ready to start on a project with one of our clients as a Full Stack Developer. Once placed you will continue to receive training, upskilling, and mentorship. What You Will Need to Join Talent Path: Undergraduate degree in a related field or the equivalent of experience. Some experience with any object-oriented programming language (Java, JavaScript, Python, C++) Desire to start/continue a career in software development. Understanding of the formal software development lifecycle (SDLC) Legally authorized to work in the United States on an on-going basis without sponsorship. What We Offer Competitive Salary Health, Vision & Dental Insurance Paid Time Off Holiday Pay Industry Certifications Enterprise-level development training 401K Mentoring program Access to a large platform of clients Continued training and upskilling Complete the application to join our Full Stack Engineer track and we will be in touch soon! Learn more at TalentPath.com' ' Work Remotely No Job Type: Full-time Pay: $50,000.00 - $55,000.00 per year Benefits: 401(k) Dental insurance Health insurance Paid time off Professional development assistance Referral program Vision insurance Schedule: 8 hour shift Supplemental Pay: Bonus pay Ability to commute/relocate: Austin, TX: Reliably commute or planning to relocate before starting work (Preferred) Education: High school or equivalent (Preferred) Work Location: Multiple Locations"
Full Stack Developer - Remote - Indeed.com,"The ideal U.S. candidate will be responsible for developing, testing, and debugging responsive web and mobile applications for the company. Using Python, MySQL, JavaScript, HTML, and CSS, this candidate will be able to translate user and business needs into functional frontend design. Pay is DOE. Frontend Vue 3 HTML CSS - SASS Firebase hosting Backend Java 8 Spring Hibernate CRON MYSQL Docker Google cloud hosting Responsibilities Designing, developing, and testing UI for mobile and web applications Build reusable code and libraries for future use Accurately translate user and business needs into functional frontend code Develop software as assigned (coding, programming) Document/create/maintain automation tests, performance tests, procedures, records, and data. Help analyze and diagnose performance, functional software, and customer issues. Work closely with development engineers during product development life cycles and be involved in early field trials of release candidates. Qualifications Bachelor's degree or equivalent in Computer Science 2+ years' experience in frontend development Familiarity using Scrum/Agile development methodologies Experience building object oriented web applications specifically with Python and MySQL. Must have proven logical and analytical skills. Must have strong technical presentation & and delivery skills. Must have strong work ethic and proactive learner. Must possess solid written and verbal communication skills. Strong communication and documentation, organizational, and problem-solving skills Write well-documented code, provide detailed user and developer documentation as requested. Ability to write comprehensive defect reports. Ability to create and maintain testing data. Ability to create and adhere to test design standards. Must have a working knowledge of client/server environment. Candidate Characteristics Highly motivated and passionate for creating and supporting innovative products. Strong collaboration skills, working with people of all backgrounds and disciplines. Great at solving problems, debugging, troubleshooting, designing and implementing solutions to complex technical issues. Understands and can comply with working in very high confidentiality environments.' 'Work Location: * Fully Remote Job Types: Full-time, Contract Pay: $50.00 - $100.00 per hour Schedule: 8 hour shift On call Education: Bachelor's (Preferred) Experience: Python: 2 years (Required) MySQL: 2 years (Required) Language: English (Required) Work Location: Remote"
"Full-Stack PHP Developer - Tampa, FL 33602 - Indeed.com","Responsibilities: 
 Creating new websites. 
 Supporting & maintaining existing client properties. 
 Implementing responsive designs from the design team. 
 Writing accessible front end code. 
 Cross browser and performance testing. 
 Following SEO best practices. 
 Integrating Google Analytics and Google Tag Manager. 
 Writing technical documentation (on occasion). 
 Requirements: 
 A natural curiosity and desire to learn. 
 Excellent interpersonal and communication skills. 
 Strong experience writing performant, elegant and secure PHP & JavaScript. 
 Writing beautiful and accessible HTML & CSS. 
 Familiarity with the critical rendering path, and optimizing resource usage. 
 Designing and integrating user friendly content management systems. 
 Knowledge of common attack vectors across the system, and how to prevent them. 
 Knowledge of SEO best practices. 
 Experience with Git. 
 Must be able to pass a background check. 
 
 Required to pass a drug test"
"Full Stack Developer - Sacramento, CA - Indeed.com","Pay Rates :  USD BMD/Hourly/W-2 
 Job Code :  JPC - 12588 
 No of Positions :  2 
 Greetings ! 
 
 Our client is looking for  Full Stack Developer  in  Sacramento, CA . Kindly go through the requirement and let me know your interest to move forward 
 
 Here are the details: 
 Job Title:  Full Stack Developer 
 Location:  Remote. Sacramento, CA 
 Duration:  6-9 months contract 
 
 Notes: 
 100% Remote for the duration of the Role. 
 
 Required Skills: 
 Must have in-depth Spring Boot, AngularJS experience. 
 
 Job Description: 
 
 Below are the candidate’s desired capabilities: 
 
 Full Stack Developer 
 
 We are looking for two highly skilled web developers with extensive experience in developing web applications using Angular and Spring Boot. This position will participate in Agile sprints and supports rapid iteration and development. 
  Responsibilities: 
 
 Implement applications using Angular and Spring Boot. 
 Test applications to ensure compliance with requirements and the absence of bugs. 
 Communicate development status, issues, and questions via demonstrations and reports. 
 Conform to existing architecture, with freedom to inform and advise of possible improvements. 
 Use existing tool suite (VS Code, Eclipse), with freedom to inform and advise of better options. 
 Prioritize workload and meet multiple project deadlines. 
 Accept a variety of assignments, including enhancing or addressing issues with existing applications. 
 Adopt new frameworks or libraries as our technology stack evolves. 
 
 Experience: 
 Must have extensive experience working with Angular 
 Must have experience working with Spring Boot 
 Extensive experience in Java 
 Experience with NodeJS 
 Experience with Maven, GIT, and Swagger 
 Experience developing RESTful API 
 Must be able to communicate effectively, both written and verbal 
 Can work independently and with teams 
 Experience working in Agile environments, with evolving priorities, and tight timelines 
 
 Regards, 
 Viduth   |   Mobile:   +1 248 603 2674   |  Desk: +1 248 313 4594  |  Email: Viduth.Selvan@technosoftcorp.com 
 Technosoft Corporation  | One Towne Square, Suite 600 Southfield, MI 48076  | www.technosoftcorp.com  |"
Full Stack LAMP Developer - Remote - Indeed.com,"Job Requirements Excellent conversational and technical English Full time 40hour/week commitment (Eastern Standard 9am-5pm, Monday - Friday) work from home with excellent and reliable internet/electric/computer PHP, MySQL, Javascript, HTML, CSS About Us We are a 7 year old US based (Orlando, FL) tech development company. We have a core team of developers here in Orlando and developers around the world. We design and maintain business applications and websites for various customers. We are looking to add a few qualified developers to work from home full time for us. Your day would start off with a call with the team where you will discuss what everyone is working on and offer suggestions or ask for assistance. You will then work on your individual or team tasks. There are check ins as needed throughout the day. Even though you might not be in Orlando you are always part of the team and we are all here to support each other. What to Expect during the interview process… You will have 1-3 interviews during the process. As you go along you will be asked questions about your experience and also possibly how does something work. Be prepared to explain it and in as much detail as possible. Schedule an interview now as positions are limited and we have available work we need to get scheduled immediately. Please take a look at our website to better understand what we offer to our clients. https://gtnllc.com/ We are all working remotely to promote health and safety during this time. Job Type: Full-time COVID-19 considerations: We are 100% remote Job Type: Full-time Schedule: Monday to Friday Work Location: Remote"
Full Stack Developer - Remote - Indeed.com,"About us Sandbox Apps Inc. is a SaaS company based in Austin, Texas. We provide a drag and drop no code solution for retailers to easily create mobile apps. What You’ll Do: Ship features - you will get value into customer hands. Work with product and designer to ensure clarity around workflow and use cases and execute to create beautiful, easy to use end products. Learn - you will be a voracious learner. A lack of experience/knowledge around a challenge is an invitation to dive deep and become an expert in that area. You should love learning and tackling new challenges. Job Type: Full-time Pay: $48,800.00 - $68,000.00 per year Benefits: 401(k) Dental insurance Flexible schedule Health insurance Paid time off Professional development assistance Vision insurance Schedule: Monday to Friday COVID-19 considerations: This is an entirely remote workforce. You will be working remotely from the comfort of your own home. Application Question(s): Do you have experience with React? Do you have experience with production level iOS and Android mobile applications? Education: Bachelor's (Preferred) Experience: Agile: 1 year (Preferred) Language: English (Required) Work Location: Remote"
VueJS + NodeJS Full Stack Developer - Remote - Indeed.com,"Here you have the opportunity to lead innovative projects on modern technology as a  full-stack developer . Grow and learn from other world class engineers on our team! You can choose your own hours, get paid to learn new skills, and lead new projects from the ground up. We develop software for many top companies and startups around the world, as well build our own internal products. About the Role:  We are in need of a full time developer who is an expert in the following web technologies: - Node.js/Express - Vue.js A candidate should have their own computer and stable internet connection to apply. We want a full-time employee that is only working for us and able to commit around 40 hours per week. You are in charge of your own hours! Who we are:  Outliant is a US-based software engineering company. We create a lot of amazingly beautiful products! Perks of working with us:  - Work wherever you choose! - Very flexible work hours - Unlimited PTO and sick leaves - Non-working holidays depending on which country you’re in - 13th month bonus - Salary and salary increases - Financial support on online courses - Fun and casual work environment - We are a very diverse bunch! Contract length: 24 months Job Types: Full-time, Contract Pay: From $1,500.00 per month Benefits: Flexible schedule Paid time off Schedule: 8 hour shift Supplemental Pay: Bonus pay"
"Junior Full Stack Developer - Getzville, NY 14068 - Indeed.com","Our Company 
William S. Hein & Co., Inc. is a family-run, legal publishing business that has been serving the law library community for more than 100 years. The company’s premier product is  HeinOnline , an online legal research database. We are proud to have been recognized as one of  Buffalo’s Top Workplaces . We are currently seeking a dedicated candidate for the position of  Junior  Full-Stack   Developer . 
 
Our recently remodeled, modern office is conveniently located creekside in suburban Buffalo, minutes from the University at Buffalo Amherst Campus. We offer free parking along with an onsite gym and café for employees. We also offer a great work environment along with a comprehensive benefits package which includes: 
 
Competitive Salary and Performance Bonuses 
 Paid Time Off and Parental Paid Time Off 
 Paid Holidays 
 Flexible Schedules & Remote Work 
 Continued Professional Development 
 401K/Profit-Sharing Plan 
 Health Insurance 
 Dental/Vision Insurance 
 Company-Paid Life & Long-term Disability Insurance 
What We Are Looking For 
The ideal candidate has not only a good understanding of the technologies used but is committed to learning and professional growth to always stay informed on the latest technologies. We need someone that will push us forward into the future and who is always up for finding creative and unique ways to use new technologies. 
 
A Bachelor’s Degree in information technology, computer science, software development or a related field and 2 years of experience 
 Experience working with a structured software development lifecycle 
 A drive to research and look for new innovative solutions 
 Strong analytical thinking and problem-solving skills 
 Ability to understand complex information/systems 
 Ability to quickly adapt to change 
 Collaborative and able to come up with innovative solutions in a team environment 
 Excellent interpersonal skills 
Ability to communicate in a positive and productive manner. 
 
 Our company is passionate about exploring new technologies and using forward/outside the box thinking in the application of technology to improve user experience. While the lists below include some of the technologies we are using today, we are continually evolving. We also provide training and development opportunities so you can keep adding new technologies to your repertoire. 
Minimum Requirements: Linux environments, Apache, MySQL, PHP, JavaScript, GIT/ Version Control 
Experience with the following technologies is not required but helpful: Python, HTML/CSS, Laravel 
The Position 
The Junior Full-Stack Developer is an integral member of our seven-person IST Department. The work done by this position helps our organization to maintain business operations. The responsibilities include but are not limited to: 
 
 Developing and maintaining web-based, and other electronic product software including design, analysis, coding, testing, and implementation. 
 Testing all products and systems to ensure compliance with design specifications. 
 Developing and maintaining databases in support of electronic products. 
 Learning, understanding, and assisting with maintaining the operating environment for HeinOnline and the company ERP system (built in-house). 
 Develops, maintains, and implements best practices for company website development. 
 Researches, recommends, and selects outside resources to accomplish development, as needed. 
 Performs technical research on product feasibility and new technologies. 
 Utilizes GIT for code distribution and version control. 
 Completes a peer code review for production code releases. 
Schedule 
Monday-Friday, 8:00am-4:30pm or 8:30am – 5:00pm. Full remote available. 
We are an Equal Opportunity Employer. 
This is a remote position."
Full Stack Developer - Remote - Indeed.com,"About us NIKKTTO About NIKKTTO:  NIKKTTO is a website development company that focuses on customization. We are looking for one experienced full stack developer to work part time that can transition into full time work. This is a remote/work from home position with flexibility in hours. If interested, please apply to the job posting and we can go into more detail at a later scheduled date. Job Responsibilities:  Deploying websites and web applications. Code optimizations. Possible refactoring when needed. Coordinate with team effectively. Ideation discussion for implementation of functionality Possible mentoring with team/interns. Unit and other types of testing. Working with 3rd party libraries and APIs such as Stripe etc. Preferred- Server administration (maintaining server environments.) Linux OS Server Administration Qualifications:  PHP/Opencart experience required Deploying Node.js Applications HTML5 CSS3 Javascript NodeJS ReactJS Git nginx pm2 NIKKTTO provided the following inclusive hiring information:  We are an equal opportunity employer and considers all qualified applicants equally without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran status, or disability status.' ' Work Location: Fully Remote Job Types: Part-time, Contract Pay: $25.00 - $40.00 per hour Schedule: Monday to Friday Education: Bachelor's (Preferred) Experience: Node.js: 2 years (Required) Opencart: 2 years (Required) Work Location: Remote"
"Full Stack Engineer - San Francisco Bay Area, CA - Indeed.com","Out-of-pocket healthcare costs are skyrocketing each year, forcing people across America to make difficult decisions about their health and money. We started Lively because we believe no one should have to sacrifice their personal health for their financial health. Lively makes it easier to manage rising costs through Health Savings Accounts (HSA) that allow people not only save on the costs of healthcare today, but plan for the costs of tomorrow. * Located in San Francisco, Lively is backed by the top institutional and individual investors including Costanoa Ventures, Y-Combinator, Ally Ventures, The Durant Company, SV Angel, Point Judith Capital, Streamlined Ventures, among others. About the Role We are looking for a Full Stack Software Engineer to join our team. As an integral member of the development team, you will participate in building the next generation of financial services and benefits platform. Our customers trust us with a lot: integrating seamlessly across financial institutions, moving funds, tracking balances, helping with their healthcare decisions, and keeping their data extremely secure. In order to take on this mission we’re building our applications on modern web technologies around HTML/CSS/Javascript/React, NodeJS/Typescript and PostgresSQL. We are looking for an engineer who wants to create deep and meaningful product engagement experiences for our increasing user base, and are comfortable in contributing to every part of the stack: from UI to API development, to complex integrations with financial institutions and partners. We take great care and pride in building features that will delight our customers. You will be responsible for a lot so you should feel comfortable in a fast paced, growing, and nimble environment, keeping in mind that everything we do is to better the lives of our users! Responsibilities Analyze requirements, create and document component/system designs. Implement features and functionality with clean and maintainable codes. Take pride in software quality through rigorous functional testing and writing automated unit tests. Troubleshoot production issues, provide resolutions and recommendations for improvement. Skills & Experience 3+ years experience in web or distributed systems development. Bachelor’s degree in Computer Science or equivalent is preferred. Experience in HTML5/CSS and React (or other equivalent front-end framework) on Single Page Applications that are responsive. Excellent development skills in JavaScript with good understanding in HTTP and how the web generally works. Strong fundamental understanding of relational database (Postgresql, Mysql). Able to model and design intuitive and scalable schemas. Strong fundamentals in software design techniques and design patterns. Strong working knowledge with API design and architecture. Experience with Agile/Scrum development methodology. Knowledge of Typescript on node.js working in the back end a plus! Experience with scalability a plus! Someone who isn't afraid of responsibility, a good sense of humor and a down-to-earth personality. Applicants must be currently authorized to work in the United States on a full-time basis with no sponsorship needed now, or in the future. Benefits & Perks We offer competitive salaries, stock options, medical, dental, vision, life and disability coverage, HSA with employer contribution, FSA, flexible vacation, commuter benefits, a 401k plan, and more. At Lively, we believe having diverse teams in which everyone can be their authentic self is key to our success. We encourage people from underrepresented backgrounds to apply. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records. Come join us in our mission to help people optimize their healthcare spending, maximize their savings, and better their livelihood! *' ' Work Remotely Yes Job Type: Full-time Pay: $110,000.00 - $175,000.00 per year Benefits: 401(k) Dental insurance Flexible spending account Health insurance Health savings account Paid time off Parental leave Retirement plan Vision insurance Schedule: Monday to Friday Experience: JavaScript: 1 year (Required) Node.js: 1 year (Required) Work Location: Multiple Locations"
Full Stack JavaScript Developer - Remote - Indeed.com,"About us https://www.servocertified.com/pages/about-us Looking for a freelance style developer that we can use for projects + new features on ServoCertified.com (Hosted by Shopify) A recently released SDK for our online scheduling feature will allow us to make many customizations. This will be the first project. Job Types: Part-time, Contract, Temporary Pay: $55.00 per hour Benefits: Flexible schedule Schedule: Monday to Friday Experience: JavaScript: 1 year (Preferred) Work Location: Remote"
